freq	dBm(jieshouf)
3.65272727272727371E10	-3.79246095877334977E1
3.65290909090909111E10	-3.75918819944759264E1
3.65309090909090894E10	-3.73128306907074991E1
3.65327272727272634E10	-3.77881896164132769E1
3.65345454545454595E10	-3.74871470490524406E1
3.65363636363636335E10	-3.70618416457767008E1
3.65381818181818119E10	-3.78888504727018338E1
3.65399999999999991E10	-3.70797058088010534E1
3.65418181818181864E10	-3.70946764726416944E1
3.65436363636363648E10	-3.78244100207832767E1
3.65454545454545476E10	-3.68921180505829804E1
3.65472727272727349E10	-3.72586608820583720E1
3.65490909090909089E10	-3.76258628815764506E1
3.65509090909090872E10	-3.68758859521532667E1
3.65527272727272656E10	-3.72609144481128940E1
3.65545454545454529E10	-3.75523802460615608E1
3.65563636363636268E10	-3.65888819806465548E1
3.65581818181818097E10	-3.75217728140169893E1
3.65600000000000014E10	-3.70958685836307112E1
3.65618181818181887E10	-3.67354982185601298E1
3.65636363636363715E10	-3.75283022892571783E1
3.65654545454545410E10	-3.69688347123536243E1
3.65672727272727371E10	-3.71658533332994079E1
3.65690909090909111E10	-3.72687563860791116E1
3.65709090909090895E10	-3.73759283219426663E1
3.65727272727272634E10	-3.68275985351995416E1
3.65745454545454596E10	-3.75295721853967379E1
3.65763636363636291E10	-3.73561977397134370E1
3.65781818181818119E10	-3.68166166863454247E1
3.65799999999999992E10	-3.79113407240010947E1
3.65818181818181865E10	-3.71038596167129953E1
3.65836363636363648E10	-3.71324196408624374E1
3.65854545454545477E10	-3.77983281307311447E1
3.65872727272727349E10	-3.68672993852603259E1
3.65890909090909044E10	-3.73259624605890972E1
3.65909090909090873E10	-3.73151369460395532E1
3.65927272727272657E10	-3.74166242398430082E1
3.65945454545454529E10	-3.70690951206415331E1
3.65963636363636269E10	-3.76624221732269726E1
3.65981818181818053E10	-3.73678080485816366E1
3.66000000000000014E10	-3.70575489032874961E1
3.66018181818181887E10	-3.81108398612102039E1
3.66036363636363671E10	-3.72143909643671256E1
3.66054545454545499E10	-3.76426975345758752E1
3.66072727272727283E10	-3.79308121810314836E1
3.66090909090909111E10	-3.75243618689953795E1
3.66109090909090895E10	-3.78617581487464960E1
3.66127272727272679E10	-3.77831428691404536E1
3.66145454545454507E10	-3.78594737306742601E1
3.66163636363636291E10	-3.76924888211655551E1
3.66181818181818119E10	-3.79776800299703243E1
3.66199999999999992E10	-3.78572016465928929E1
3.66218181818181909E10	-3.75406047744171323E1
3.66236363636363738E10	-3.81833848272718601E1
3.66254545454545433E10	-3.73894861863800410E1
3.66272727272727394E10	-3.78193468596545213E1
3.66290909090909134E10	-3.78963973681671451E1
3.66309090909090918E10	-3.75411930360054091E1
3.66327272727272657E10	-3.79336699226271978E1
3.66345454545454619E10	-3.75879459756791912E1
3.66363636363636314E10	-3.80306533472600616E1
3.66381818181818142E10	-3.76007061665112374E1
3.66400000000000015E10	-3.78795391785995283E1
3.66418181818181887E10	-3.78878379367694063E1
3.66436363636363671E10	-3.74838181423492411E1
3.66454545454545411E10	-3.81918481993004644E1
3.66472727272727372E10	-3.76079941770177228E1
3.66490909090909067E10	-3.79410780395217984E1
3.66509090909090895E10	-3.80214096020729064E1
3.66527272727272635E10	-3.76316574700853845E1
3.66545454545454552E10	-3.82061155633488969E1
3.66563636363636292E10	-3.77312626980882015E1
3.66581818181818075E10	-3.80662157092540232E1
3.66600000000000037E10	-3.77912885841594903E1
3.66618181818181910E10	-3.78950477441020173E1
3.66636363636363694E10	-3.79825238742306581E1
3.66654545454545433E10	-3.77253452359669961E1
3.66672727272727306E10	-3.80671845773608464E1
3.66690909090909134E10	-3.77213098684118719E1
3.66709090909090918E10	-3.77175259031125432E1
3.66727272727272657E10	-3.79506898981283447E1
3.66745454545454530E10	-3.77754505992999778E1
3.66763636363636314E10	-3.74893595775436239E1
3.66781818181818142E10	-3.79719387413171017E1
3.66800000000000015E10	-3.76054502977893534E1
3.66818181818181888E10	-3.74749070476453872E1
3.66836363636363672E10	-3.77867012439871264E1
3.66854545454545455E10	-3.74910254944499721E1
3.66872727272727328E10	-3.75993611803207139E1
3.66890909090909068E10	-3.73225812325928086E1
3.66909090909090896E10	-3.77856525716890435E1
3.66927272727272680E10	-3.73443363086715241E1
3.66945454545454552E10	-3.72426610684663606E1
3.66963636363636292E10	-3.79324731970209106E1
3.66981818181818076E10	-3.71181515060189060E1
3.67000000000000037E10	-3.73201183583206131E1
3.67018181818181910E10	-3.75204024926239388E1
3.67036363636363694E10	-3.74135313400584568E1
3.67054545454545433E10	-3.70922929640180765E1
3.67072727272727306E10	-3.74171818933145639E1
3.67090909090909090E10	-3.74488634156445821E1
3.67109090909090918E10	-3.70800127251655542E1
3.67127272727272658E10	-3.71160498207376710E1
3.67145454545454530E10	-3.75280664515250262E1
3.67163636363636314E10	-3.73150125449793801E1
3.67181818181818098E10	-3.67808455631334841E1
3.67199999999999971E10	-3.78735157438355818E1
3.67218181818181932E10	-3.71812556465438870E1
3.67236363636363716E10	-3.69089002347514716E1
3.67254545454545456E10	-3.74130007295716993E1
3.67272727272727328E10	-3.73085775674472853E1
3.67290909090909157E10	-3.71197894026875108E1
3.67309090909090941E10	-3.70862832601627535E1
3.67327272727272680E10	-3.75790467538100970E1
3.67345454545454553E10	-3.73361413513761997E1
3.67363636363636337E10	-3.68794530849734192E1
3.67381818181818165E10	-3.73600825595921382E1
3.67399999999999949E10	-3.76273094618245674E1
3.67418181818181910E10	-3.67705200894341910E1
3.67436363636363694E10	-3.73069880767635897E1
3.67454545454545434E10	-3.77697576917507538E1
3.67472727272727351E10	-3.69518929776015881E1
3.67490909090909090E10	-3.72442818643192464E1
3.67509090909090919E10	-3.73525115458456725E1
3.67527272727272614E10	-3.75532726357468150E1
3.67545454545454575E10	-3.69500844008726848E1
3.67563636363636315E10	-3.74740534861953378E1
3.67581818181818099E10	-3.74718008061391661E1
3.67600000000000060E10	-3.74334780390522059E1
3.67618181818181844E10	-3.67897487580246274E1
3.67636363636363672E10	-3.78508347896649866E1
3.67654545454545456E10	-3.77683884831315098E1
3.67672727272727329E10	-3.69447794728860313E1
3.67690909090909068E10	-3.75649231575735687E1
3.67709090909090852E10	-3.77817891111407267E1
3.67727272727272680E10	-3.74525772302427296E1
3.67745454545454553E10	-3.71958950941314725E1
3.67763636363636248E10	-3.78348335568671112E1
3.67781818181818076E10	-3.76067703620140392E1
3.67799999999999994E10	-3.75862862674601939E1
3.67818181818181866E10	-3.73253025042269471E1
3.67836363636363695E10	-3.80264088663004873E1
3.67854545454545478E10	-3.76413781161444039E1
3.67872727272727351E10	-3.71780747728519501E1
3.67890909090909091E10	-3.78152415425954924E1
3.67909090909090875E10	-3.80258984455433202E1
3.67927272727272703E10	-3.74266905648116577E1
3.67945454545454576E10	-3.74666233551092054E1
3.67963636363636315E10	-3.82803428374158106E1
3.67981818181818099E10	-3.76169883399819005E1
3.67999999999999972E10	-3.77192419432307569E1
3.68018181818181933E10	-3.76155222441672255E1
3.68036363636363717E10	-3.81567788552950216E1
3.68054545454545456E10	-3.77991303591443373E1
3.68072727272727329E10	-3.77467914480616074E1
3.68090909090909113E10	-3.77513319186367236E1
3.68109090909090941E10	-3.84053850667979901E1
3.68127272727272636E10	-3.76904685485376501E1
3.68145454545454509E10	-3.77736016560132981E1
3.68163636363636337E10	-3.82659038945047669E1
3.68181818181818121E10	-3.80520631450640812E1
3.68199999999999994E10	-3.77669535986157134E1
3.68218181818181867E10	-3.81590995992325599E1
3.68236363636363695E10	-3.82300753260609705E1
3.68254545454545479E10	-3.80451288882967997E1
3.68272727272727352E10	-3.80857634890178343E1
3.68290909090909091E10	-3.79410288350828839E1
3.68309090909090875E10	-3.84278994907187288E1
3.68327272727272703E10	-3.80733371636510887E1
3.68345454545454576E10	-3.79593686934340813E1
3.68363636363636271E10	-3.80959834448240020E1
3.68381818181818099E10	-3.86183760404586840E1
3.68399999999999972E10	-3.78953614081331569E1
3.68418181818181889E10	-3.81117935753667458E1
3.68436363636363717E10	-3.82875199372218455E1
3.68454545454545457E10	-3.82144594247082470E1
3.68472727272727374E10	-3.78641372321850955E1
3.68490909090909113E10	-3.81481241292150841E1
3.68509090909090897E10	-3.80349116217109540E1
3.68527272727272637E10	-3.81199796675055325E1
3.68545454545454598E10	-3.79799147764553169E1
3.68563636363636338E10	-3.78258390525578836E1
3.68581818181818122E10	-3.79280408374618627E1
3.68599999999999994E10	-3.81951593379183763E1
3.68618181818181867E10	-3.77175697148480404E1
3.68636363636363651E10	-3.77859655614504941E1
3.68654545454545390E10	-3.80991802709033056E1
3.68672727272727352E10	-3.77921156363394894E1
3.68690909090909091E10	-3.77480573609869330E1
3.68709090909090875E10	-3.78209353352882882E1
3.68727272727272615E10	-3.80307781922185040E1
3.68745454545454532E10	-3.76669155666499833E1
3.68763636363636271E10	-3.79660022251293139E1
3.68781818181818100E10	-3.78637939739611884E1
3.68800000000000017E10	-3.79362245423277633E1
3.68818181818181889E10	-3.79289302972813314E1
3.68836363636363718E10	-3.80902833932696439E1
3.68854545454545502E10	-3.76486376427212033E1
3.68872727272727285E10	-3.80495680703551287E1
3.68890909090909114E10	-3.78570970313786415E1
3.68909090909090898E10	-3.77637067645994895E1
3.68927272727272726E10	-3.76154685464950855E1
3.68945454545454510E10	-3.80063436755264528E1
3.68963636363636294E10	-3.72983601569998635E1
3.68981818181818122E10	-3.76713188736982829E1
3.68999999999999995E10	-3.75880643940492121E1
3.69018181818181912E10	-3.76452530972717536E1
3.69036363636363740E10	-3.71297608304944493E1
3.69054545454545480E10	-3.76642588675162093E1
3.69072727272727352E10	-3.73087963986472904E1
3.69090909090909136E10	-3.74664881748369671E1
3.69109090909090920E10	-3.72407257820966109E1
3.69127272727272659E10	-3.75797564611976620E1
3.69145454545454532E10	-3.71465288995341414E1
3.69163636363636360E10	-3.76620333838123722E1
3.69181818181818144E10	-3.73143454753749992E1
3.69200000000000017E10	-3.73362586708466981E1
3.69218181818181890E10	-3.73242172383275150E1
3.69236363636363674E10	-3.78333698607654734E1
3.69254545454545413E10	-3.70755830370848471E1
3.69272727272727375E10	-3.71669605002621584E1
3.69290909090909114E10	-3.73257018780310679E1
3.69309090909090898E10	-3.75749593479237287E1
3.69327272727272637E10	-3.69034573028956103E1
3.69345454545454555E10	-3.71280375568276799E1
3.69363636363636294E10	-3.71626249341750281E1
3.69381818181818122E10	-3.73288342078998170E1
3.69399999999999995E10	-3.68467746111508276E1
3.69418181818181912E10	-3.72026577332193398E1
3.69436363636363740E10	-3.69284440040500694E1
3.69454545454545435E10	-3.72453923892641381E1
3.69472727272727308E10	-3.71964568189164746E1
3.69490909090909136E10	-3.71690083225901002E1
3.69509090909090920E10	-3.66339144462100696E1
3.69527272727272660E10	-3.74165029327148702E1
3.69545454545454533E10	-3.71863270068213225E1
3.69563636363636316E10	-3.72330817080698662E1
3.69581818181818145E10	-3.66516309650531102E1
3.69600000000000017E10	-3.73471516970207862E1
3.69618181818181890E10	-3.73792947275946252E1
3.69636363636363674E10	-3.71468438419189173E1
3.69654545454545413E10	-3.68924682653077829E1
3.69672727272727375E10	-3.72923666271567100E1
3.69690909090909070E10	-3.72343721893810820E1
3.69709090909090898E10	-3.72985507442499031E1
3.69727272727272638E10	-3.71548739022030805E1
3.69745454545454555E10	-3.71573426537048679E1
3.69763636363636294E10	-3.69408365946860462E1
3.69781818181818078E10	-3.72579334075214064E1
3.69800000000000040E10	-3.73233113206714506E1
3.69818181818181824E10	-3.68302282541685866E1
3.69836363636363652E10	-3.68141427802183063E1
3.69854545454545436E10	-3.73181435526285288E1
3.69872727272727309E10	-3.74095059672221364E1
3.69890909090909048E10	-3.70864579952966267E1
3.69909090909090832E10	-3.71142109115730623E1
3.69927272727272660E10	-3.73494592395215985E1
3.69945454545454533E10	-3.76236423118303076E1
3.69963636363636272E10	-3.72597177796193435E1
3.69981818181818056E10	-3.75455094888965046E1
3.70000000000000018E10	-3.70811547738023695E1
3.70018181818181935E10	-3.73799672871360311E1
3.70036363636363763E10	-3.71291780063408350E1
3.70054545454545458E10	-3.76161132926964914E1
3.70072727272727331E10	-3.71149431442038846E1
3.70090909090909159E10	-3.70710477684366868E1
3.70109090909090943E10	-3.72350542206573110E1
3.70127272727272683E10	-3.78995920216215776E1
3.70145454545454555E10	-3.74990428701841116E1
3.70163636363636339E10	-3.75822561647900377E1
3.70181818181818167E10	-3.74564087027623760E1
3.70199999999999951E10	-3.78125562440574825E1
3.70218181818181913E10	-3.76804454394744059E1
3.70236363636363697E10	-3.74603504918894714E1
3.70254545454545436E10	-3.74821022406080306E1
3.70272727272727398E10	-3.74637474119698632E1
3.70290909090909093E10	-3.74813945501045342E1
3.70309090909090921E10	-3.75902708764201865E1
3.70327272727272661E10	-3.78736848750869015E1
3.70345454545454578E10	-3.75772600563320802E1
3.70363636363636317E10	-3.75725847130754875E1
3.70381818181818101E10	-3.75533285230376368E1
3.70399999999999974E10	-3.82885800274608457E1
3.70418181818181846E10	-3.76414758817332284E1
3.70436363636363675E10	-3.76726967743379060E1
3.70454545454545459E10	-3.74858496751105630E1
3.70472727272727331E10	-3.80133322564994014E1
3.70490909090909071E10	-3.78078422665032221E1
3.70509090909090855E10	-3.77484677603065943E1
3.70527272727272683E10	-3.76961444021412850E1
3.70545454545454556E10	-3.77539330333817791E1
3.70563636363636295E10	-3.78442686489859792E1
3.70581818181818079E10	-3.75370748830481826E1
3.70600000000000041E10	-3.80183067554092835E1
3.70618181818181913E10	-3.77477223359105096E1
3.70636363636363697E10	-3.78332435768374609E1
3.70654545454545437E10	-3.75653893127830329E1
3.70672727272727354E10	-3.80271996986791638E1
3.70690909090909093E10	-3.79526322117481296E1
3.70709090909090921E10	-3.79851001281157696E1
3.70727272727272616E10	-3.74853558668638120E1
3.70745454545454578E10	-3.76646347439726270E1
3.70763636363636317E10	-3.78074935894705977E1
3.70781818181818101E10	-3.78371445389132699E1
3.70799999999999974E10	-3.76604423387842369E1
3.70818181818181847E10	-3.77312846124849122E1
3.70836363636363675E10	-3.81343967512976523E1
3.70854545454545459E10	-3.77944937017202509E1
3.70872727272727332E10	-3.79618743021790550E1
3.70890909090909071E10	-3.75886559391952435E1
3.70909090909090855E10	-3.79939914832105341E1
3.70927272727272683E10	-3.75251621754944864E1
3.70945454545454556E10	-3.75056628674370396E1
3.70963636363636251E10	-3.74528770984565895E1
3.70981818181818079E10	-3.77342370700314422E1
3.70999999999999996E10	-3.79137694771429912E1
3.71018181818181869E10	-3.76125544412916302E1
3.71036363636363697E10	-3.76557067187623451E1
3.71054545454545481E10	-3.74548699973329757E1
3.71072727272727310E10	-3.78690982109381924E1
3.71090909090909093E10	-3.74047430474732900E1
3.71109090909090877E10	-3.75023630762305382E1
3.71127272727272706E10	-3.75916654782237458E1
3.71145454545454490E10	-3.77621964325140258E1
3.71163636363636318E10	-3.74332802473389936E1
3.71181818181818102E10	-3.73373118718313179E1
3.71199999999999974E10	-3.75577600727386729E1
3.71218181818181936E10	-3.76594012955892632E1
3.71236363636363720E10	-3.76925413328764147E1
3.71254545454545459E10	-3.70949655375939980E1
3.71272727272727376E10	-3.73452515636683557E1
3.71290909090909116E10	-3.72773387023941449E1
3.71309090909090944E10	-3.75199300208735309E1
3.71327272727272639E10	-3.74305200450749087E1
3.71345454545454601E10	-3.70819877384272090E1
3.71363636363636340E10	-3.74467067978385515E1
3.71381818181818124E10	-3.73567892660857570E1
3.71399999999999997E10	-3.75065278010474490E1
3.71418181818181870E10	-3.72117096916825929E1
3.71436363636363698E10	-3.74425440230017736E1
3.71454545454545393E10	-3.72394012824902987E1
3.71472727272727354E10	-3.71723254672533088E1
3.71490909090909094E10	-3.68593215062006596E1
3.71509090909090878E10	-3.69134470510067558E1
3.71527272727272617E10	-3.74124505555429376E1
3.71545454545454579E10	-3.73890373094013118E1
3.71563636363636274E10	-3.76778568014611759E1
3.71581818181818102E10	-3.69293496419401723E1
3.71600000000000019E10	-3.69843737275165463E1
3.71618181818181892E10	-3.69791712167847120E1
3.71636363636363720E10	-3.73063833952813351E1
3.71654545454545460E10	-3.73313081023419979E1
3.71672727272727332E10	-3.69604898394053416E1
3.71690909090909116E10	-3.71721443541782159E1
3.71709090909090900E10	-3.70180967086414459E1
3.71727272727272640E10	-3.73059747250369345E1
3.71745454545454512E10	-3.69660645588225645E1
3.71763636363636341E10	-3.72796519143555827E1
3.71781818181818124E10	-3.74049506803116438E1
3.71799999999999997E10	-3.72580385098717315E1
3.71818181818181870E10	-3.72887397362346906E1
3.71836363636363654E10	-3.67213697596662447E1
3.71854545454545482E10	-3.70995170199066004E1
3.71872727272727355E10	-3.73079495520617588E1
3.71890909090909094E10	-3.76307997853214271E1
3.71909090909090878E10	-3.76996399392713055E1
3.71927272727272662E10	-3.71022187690192728E1
3.71945454545454535E10	-3.70929923242797788E1
3.71963636363636274E10	-3.70011703739308384E1
3.71981818181818102E10	-3.75488261125289435E1
3.72000000000000020E10	-3.75153810695272094E1
3.72018181818181892E10	-3.75041840089423451E1
3.72036363636363721E10	-3.74610404644670414E1
3.72054545454545416E10	-3.73058341287352047E1
3.72072727272727288E10	-3.74550017359470999E1
3.72090909090909117E10	-3.72389090380217525E1
3.72109090909090900E10	-3.75274253383087020E1
3.72127272727272640E10	-3.73900089322019369E1
3.72145454545454513E10	-3.76767378871267145E1
3.72163636363636297E10	-3.78608816598443809E1
3.72181818181818125E10	-3.74435972671747574E1
3.72199999999999998E10	-3.75304523516699096E1
3.72218181818181915E10	-3.73362661273245333E1
3.72236363636363743E10	-3.77790918390276431E1
3.72254545454545482E10	-3.79259984879629197E1
3.72272727272727355E10	-3.78224324064237649E1
3.72290909090909139E10	-3.77700171933291617E1
3.72309090909090923E10	-3.74141482091196664E1
3.72327272727272662E10	-3.78654180334247048E1
3.72345454545454535E10	-3.78653229803258418E1
3.72363636363636363E10	-3.81363324332532727E1
3.72381818181818147E10	-3.79101863896611402E1
3.72399999999999931E10	-3.75711364108182844E1
3.72418181818181893E10	-3.78708475870540573E1
3.72436363636363676E10	-3.78539861074851824E1
3.72454545454545416E10	-3.83173190976230149E1
3.72472727272727377E10	-3.80792220043174012E1
3.72490909090909117E10	-3.79742468843729508E1
3.72509090909090901E10	-3.79543632293623157E1
3.72527272727272640E10	-3.77383949076322534E1
3.72545454545454557E10	-3.83297596284059328E1
3.72563636363636297E10	-3.82160181695345713E1
3.72581818181818125E10	-3.82940227471967010E1
3.72600000000000042E10	-3.80948290315201765E1
3.72618181818181871E10	-3.78189674029104950E1
3.72636363636363654E10	-3.81629551905875264E1
3.72654545454545438E10	-3.81045758030389425E1
3.72672727272727311E10	-3.84113198104850184E1
3.72690909090909051E10	-3.81117437118039826E1
3.72709090909090879E10	-3.79365472452918429E1
3.72727272727272663E10	-3.82003121278038904E1
3.72745454545454535E10	-3.81008523698573365E1
3.72763636363636275E10	-3.83385223344787551E1
3.72781818181818059E10	-3.81796026218699591E1
3.72800000000000020E10	-3.79460791897912753E1
3.72818181818181893E10	-3.80241378979869094E1
3.72836363636363677E10	-3.79749565696940161E1
3.72854545454545505E10	-3.83890763812353075E1
3.72872727272727378E10	-3.84204404136289090E1
3.72890909090909073E10	-3.81002686123644718E1
3.72909090909090901E10	-3.79372016545156132E1
3.72927272727272685E10	-3.76780078416707287E1
3.72945454545454558E10	-3.81962541826095858E1
3.72963636363636297E10	-3.82494768639962057E1
3.72981818181818081E10	-3.82550760725058492E1
3.72999999999999954E10	-3.82152822206734388E1
3.73018181818181915E10	-3.77501587683155559E1
3.73036363636363699E10	-3.79979698344858985E1
3.73054545454545439E10	-3.78994244243916967E1
3.73072727272727311E10	-3.79124869383280005E1
3.73090909090909140E10	-3.82420564929471274E1
3.73109090909090924E10	-3.77963300126123958E1
3.73127272727272663E10	-3.78289136563297879E1
3.73145454545454536E10	-3.76024271662736087E1
3.73163636363636320E10	-3.77241868736906927E1
3.73181818181818148E10	-3.80950726947417317E1
3.73200000000000021E10	-3.78885243191038512E1
3.73218181818181893E10	-3.79179909125619119E1
3.73236363636363677E10	-3.75334671543646303E1
3.73254545454545461E10	-3.73995786740098746E1
3.73272727272727334E10	-3.76578132585140679E1
3.73290909090909073E10	-3.73782184766727354E1
3.73309090909090902E10	-3.80527720528074465E1
3.73327272727272685E10	-3.79057486962956869E1
3.73345454545454558E10	-3.76107377854161351E1
3.73363636363636298E10	-3.75881620634271219E1
3.73381818181818081E10	-3.72048196172586554E1
3.73399999999999954E10	-3.74531362758794284E1
3.73418181818181916E10	-3.76755680353404898E1
3.73436363636363700E10	-3.75077691630142596E1
3.73454545454545439E10	-3.76675210033500196E1
3.73472727272727401E10	-3.72822122792681565E1
3.73490909090909096E10	-3.73000060399801114E1
3.73509090909090924E10	-3.76159082222976338E1
3.73527272727272663E10	-3.74969926090799444E1
3.73545454545454580E10	-3.78262249420707652E1
3.73563636363636320E10	-3.76074809337083238E1
3.73581818181818104E10	-3.73727477804959118E1
3.73599999999999977E10	-3.75002776346016731E1
3.73618181818181849E10	-3.70687445007552174E1
3.73636363636363678E10	-3.73900427856507722E1
3.73654545454545417E10	-3.74829101738160242E1
3.73672727272727334E10	-3.75915971228413870E1
3.73690909090909074E10	-3.80224694209374636E1
3.73709090909090857E10	-3.76049719598184140E1
3.73727272727272597E10	-3.75079706270780822E1
3.73745454545454558E10	-3.76546218724714787E1
3.73763636363636298E10	-3.74377587946290902E1
3.73781818181818082E10	-3.77328410283496485E1
3.73800000000000043E10	-3.74091287991738142E1
3.73818181818181916E10	-3.74930129758917374E1
3.73836363636363700E10	-3.80620671082693729E1
3.73854545454545484E10	-3.78295714422052232E1
3.73872727272727312E10	-3.78848750205066054E1
3.73890909090909096E10	-3.78140436863509510E1
3.73909090909090924E10	-3.75816769040953513E1
3.73927272727272708E10	-3.80808354029280594E1
3.73945454545454492E10	-3.80830590053729257E1
3.73963636363636320E10	-3.78366587185983994E1
3.73981818181818104E10	-3.80197168965950905E1
3.73999999999999977E10	-3.77831239633449911E1
3.74018181818181938E10	-3.78131398547770647E1
3.74036363636363722E10	-3.77732362711943637E1
3.74054545454545462E10	-3.76391496760781852E1
3.74072727272727334E10	-3.82778237526875653E1
3.74090909090909118E10	-3.83016147135982132E1
3.74109090909090947E10	-3.81273389038424426E1
3.74127272727272686E10	-3.80988664804432631E1
3.74145454545454559E10	-3.76622297796972694E1
3.74163636363636343E10	-3.79028922321842376E1
3.74181818181818127E10	-3.78480250133132046E1
3.74199999999999999E10	-3.73304522090792990E1
3.74218181818181872E10	-3.76713485176143426E1
3.74236363636363700E10	-3.79261657793205487E1
3.74254545454545440E10	-3.77862099051502565E1
3.74272727272727357E10	-3.79757593804369531E1
3.74290909090909096E10	-3.77182694670821039E1
3.74309090909090880E10	-3.77453262566926018E1
3.74327272727272620E10	-3.75848425696273969E1
3.74345454545454581E10	-3.72736569342787138E1
3.74363636363636321E10	-3.75203915789040021E1
3.74381818181818105E10	-3.75962177852792223E1
3.74399999999999977E10	-3.72118453819813189E1
3.74418181818181939E10	-3.73968183501573392E1
3.74436363636363723E10	-3.70944310220189788E1
3.74454545454545462E10	-3.71144691180368236E1
3.74472727272727335E10	-3.75128357383791666E1
3.74490909090909119E10	-3.71866129155847469E1
3.74509090909090947E10	-3.73734423385498093E1
3.74527272727272642E10	-3.77622988380602909E1
3.74545454545454515E10	-3.78399082023710331E1
3.74563636363636343E10	-3.82884217773293889E1
3.74581818181818127E10	-3.85033621153990557E1
3.74600000000000000E10	-3.84022942376777277E1
3.74618181818181872E10	-3.88302510271054313E1
3.74636363636363701E10	-3.90052772302688400E1
3.74654545454545396E10	-3.91228219918235132E1
3.74672727272727357E10	-3.98475510229694141E1
3.74690909090909097E10	-4.01384066109682003E1
3.74709090909090881E10	-4.04494895327645576E1
3.74727272727272620E10	-4.13224184843619469E1
3.74745454545454582E10	-4.17105351636198396E1
3.74763636363636277E10	-4.25473397537164644E1
3.74781818181818105E10	-4.28728211090532429E1
3.74800000000000022E10	-4.29071506204680464E1
3.74818181818181850E10	-4.37227778515203980E1
3.74836363636363634E10	-4.44183745880512415E1
3.74854545454545462E10	-4.45705262435179694E1
3.74872727272727335E10	-4.53510357383808227E1
3.74890909090909030E10	-4.59518713968845915E1
3.74909090909090859E10	-4.64247393894449800E1
3.74927272727272642E10	-4.72822065205737641E1
3.74945454545454515E10	-4.77475431223142088E1
3.74963636363636255E10	-4.78773598909004505E1
3.74981818181818038E10	-4.86284119284938221E1
3.75000000000000000E10	-4.87296300318266606E1
3.75018181818181962E10	-4.90958821208803542E1
3.75036363636363745E10	-4.98958490272838695E1
3.75054545454545485E10	-4.99947067302091153E1
3.75072727272727358E10	-5.05329961637240554E1
3.75090909090909141E10	-5.12158239666873083E1
3.75109090909090970E10	-5.17520310560374774E1
3.75127272727272665E10	-5.22511031969118811E1
3.75145454545454538E10	-5.25877911503685969E1
3.75163636363636366E10	-5.27557284726188236E1
3.75181818181818150E10	-5.34532698381948279E1
3.75199999999999978E10	-5.39059313021810027E1
3.75218181818181895E10	-5.37775450881255246E1
3.75236363636363723E10	-5.45264922496681237E1
3.75254545454545418E10	-5.50533100142795284E1
3.75272727272727380E10	-5.52373319755991510E1
3.75290909090909119E10	-5.61863576741699688E1
3.75309090909090903E10	-5.67347564320667885E1
3.75327272727272643E10	-5.67335259545188819E1
3.75345454545454604E10	-5.73993797540994954E1
3.75363636363636299E10	-5.81075772256399325E1
3.75381818181818128E10	-5.81291768946176290E1
3.75400000000000000E10	-5.86983504962996960E1
3.75418181818181873E10	-5.88572676411337348E1
3.75436363636363657E10	-5.90521103406989134E1
3.75454545454545485E10	-5.96353707092026042E1
3.75472727272727358E10	-5.97683248580212911E1
3.75490909090909053E10	-5.99070787488019363E1
3.75509090909090881E10	-6.05458276234497639E1
3.75527272727272665E10	-6.08207360479287473E1
3.75545454545454538E10	-6.09633176435975521E1
3.75563636363636277E10	-6.17214024802718875E1
3.75581818181818061E10	-6.17547526047981687E1
3.75600000000000023E10	-6.18100052041870374E1
3.75618181818181895E10	-6.24843591127976161E1
3.75636363636363679E10	-6.28380140915095176E1
3.75654545454545419E10	-6.27170855434519137E1
3.75672727272727380E10	-6.32558863787862258E1
3.75690909090909120E10	-6.35086146609610136E1
3.75709090909090904E10	-6.36327265819747101E1
3.75727272727272643E10	-6.41921016995320137E1
3.75745454545454560E10	-6.42773194039965556E1
3.75763636363636300E10	-6.45940163197741590E1
3.75781818181818128E10	-6.53372919317588163E1
3.75800000000000001E10	-6.53450538661732772E1
3.75818181818181873E10	-6.56711144495213794E1
3.75836363636363657E10	-6.62459120485303288E1
3.75854545454545441E10	-6.65818226593695961E1
3.75872727272727314E10	-6.67656466537979743E1
3.75890909090909053E10	-6.74502871169209506E1
3.75909090909090882E10	-6.76890007714880149E1
3.75927272727272666E10	-6.77199365880473714E1
3.75945454545454538E10	-6.83573174468284162E1
3.75963636363636278E10	-6.88300274001981371E1
3.75981818181818062E10	-6.87511906210214097E1
3.76000000000000023E10	-6.93837084434915408E1
3.76018181818181896E10	-7.01573757581063795E1
3.76036363636363680E10	-7.02115451162071302E1
3.76054545454545508E10	-7.04977086686836962E1
3.76072727272727292E10	-7.13284775894536249E1
3.76090909090909076E10	-7.16206028611855849E1
3.76109090909090904E10	-7.20411006052940373E1
3.76127272727272688E10	-7.30187239889221651E1
3.76145454545454516E10	-7.31667279139388960E1
3.76163636363636300E10	-7.36101123081930631E1
3.76181818181818084E10	-7.45113457952279212E1
3.76199999999999957E10	-7.47552965928654167E1
3.76218181818181918E10	-7.49509106502910605E1
3.76236363636363702E10	-7.58287080434368299E1
3.76254545454545442E10	-7.62031366860787518E1
3.76272727272727403E10	-7.65349272930338032E1
3.76290909090909143E10	-7.71362634881815801E1
3.76309090909090926E10	-7.73778036929327317E1
