freq	dBm(fashef)
3.66836363636363672E10	-3.23251903093044879E1
3.66854545454545455E10	-3.19796591188302992E1
3.66872727272727328E10	-3.20526189879808410E1
3.66890909090909068E10	-3.19188709644522017E1
3.66909090909090896E10	-3.24259527237206857E1
3.66927272727272680E10	-3.18981836589282031E1
3.66945454545454552E10	-3.18686311301734904E1
3.66963636363636292E10	-3.26895894407967935E1
3.66981818181818076E10	-3.18129429463480884E1
3.67000000000000037E10	-3.20054991683873258E1
3.67018181818181910E10	-3.23440022002870631E1
3.67036363636363694E10	-3.22581787764394878E1
3.67054545454545433E10	-3.18505137553491835E1
3.67072727272727306E10	-3.22455101473484973E1
3.67090909090909090E10	-3.23784677394751608E1
3.67109090909090918E10	-3.19228810365100912E1
3.67127272727272658E10	-3.19568754647422093E1
3.67145454545454530E10	-3.24955230780662552E1
3.67163636363636314E10	-3.22783213620539300E1
3.67181818181818098E10	-3.16425761494511182E1
3.67199999999999971E10	-3.28051678638710431E1
3.67218181818181932E10	-3.22286247456699337E1
3.67236363636363716E10	-3.18548392402472036E1
3.67254545454545456E10	-3.22931951175568699E1
3.67272727272727328E10	-3.23153405169336683E1
3.67290909090909157E10	-3.21341775317560518E1
3.67309090909090941E10	-3.19721683305373805E1
3.67327272727272680E10	-3.24923566509188788E1
3.67345454545454553E10	-3.23561944821225556E1
3.67363636363636337E10	-3.18110089431160592E1
3.67381818181818165E10	-3.21953907597843791E1
3.67399999999999949E10	-3.25617096479408463E1
3.67418181818181910E10	-3.17224015114930236E1
3.67436363636363694E10	-3.21106116785290752E1
3.67454545454545434E10	-3.25595201270486978E1
3.67472727272727351E10	-3.18436386362840551E1
3.67490909090909090E10	-3.20709212261116772E1
3.67509090909090919E10	-3.20424314561198420E1
3.67527272727272614E10	-3.23046246535323789E1
3.67545454545454575E10	-3.17578520718671076E1
3.67563636363636315E10	-3.21526133761381194E1
3.67581818181818099E10	-3.20664725479837642E1
3.67600000000000060E10	-3.21287977683440706E1
3.67618181818181844E10	-3.14700058881156641E1
3.67636363636363672E10	-3.23505393685180476E1
3.67654545454545456E10	-3.22479729922011327E1
3.67672727272727329E10	-3.15094610358248506E1
3.67690909090909068E10	-3.20653095629443907E1
3.67709090909090852E10	-3.21224002373169881E1
3.67727272727272680E10	-3.18232956052682558E1
3.67745454545454553E10	-3.16223778919706078E1
3.67763636363636248E10	-3.21429816853911987E1
3.67781818181818076E10	-3.17974098438892572E1
3.67799999999999994E10	-3.18445465617027157E1
3.67818181818181866E10	-3.16125848992900549E1
3.67836363636363695E10	-3.21643909964053254E1
3.67854545454545478E10	-3.17098917926590484E1
3.67872727272727351E10	-3.13178297031288277E1
3.67890909090909091E10	-3.19499832896175340E1
3.67909090909090875E10	-3.20040541742705065E1
3.67927272727272703E10	-3.13760333199043462E1
3.67945454545454576E10	-3.14894816126228250E1
3.67963636363636315E10	-3.22611564354594904E1
3.67981818181818099E10	-3.14320798858161776E1
3.67999999999999972E10	-3.15259270905241085E1
3.68018181818181933E10	-3.15164395166331568E1
3.68036363636363717E10	-3.19975002044299250E1
3.68054545454545456E10	-3.14995739802202834E1
3.68072727272727329E10	-3.14601861089941792E1
3.68090909090909113E10	-3.15466294936036196E1
3.68109090909090941E10	-3.21257524564041486E1
3.68127272727272636E10	-3.12969616389424043E1
3.68145454545454509E10	-3.14114096194852976E1
3.68163636363636337E10	-3.19943174041353640E1
3.68181818181818121E10	-3.16782494041857543E1
3.68199999999999994E10	-3.12825205182951294E1
3.68218181818181867E10	-3.17345911246178636E1
3.68236363636363695E10	-3.19091109127812889E1
3.68254545454545479E10	-3.16352263776346954E1
3.68272727272727352E10	-3.15656887452522605E1
3.68290909090909091E10	-3.14755199652763995E1
3.68309090909090875E10	-3.20572452305795386E1
3.68327272727272703E10	-3.16245371240710549E1
3.68345454545454576E10	-3.14019556741868922E1
3.68363636363636271E10	-3.15883215929382910E1
3.68381818181818099E10	-3.22127443450736894E1
3.68399999999999972E10	-3.14213566092874785E1
3.68418181818181889E10	-3.15391868808476517E1
3.68436363636363717E10	-3.17863703865032221E1
3.68454545454545457E10	-3.18322556330178585E1
3.68472727272727374E10	-3.14289100928154985E1
3.68490909090909113E10	-3.15968559462880583E1
3.68509090909090897E10	-3.15285556839913550E1
3.68527272727272637E10	-3.17381697021954690E1
3.68545454545454598E10	-3.15918508282144739E1
3.68563636363636338E10	-3.13434354431224316E1
3.68581818181818122E10	-3.14848399833603754E1
3.68599999999999994E10	-3.19028502460180885E1
3.68618181818181867E10	-3.14296321484142016E1
3.68636363636363651E10	-3.13885124033772644E1
3.68654545454545390E10	-3.17057500069080200E1
3.68672727272727352E10	-3.15433280630873814E1
3.68690909090909091E10	-3.15439396800611238E1
3.68709090909090875E10	-3.15217320852233218E1
3.68727272727272615E10	-3.16959183221206242E1
3.68745454545454532E10	-3.14629367238442015E1
3.68763636363636271E10	-3.18672534713898026E1
3.68781818181818100E10	-3.17061578690334889E1
3.68800000000000017E10	-3.17177791490636185E1
3.68818181818181889E10	-3.18178729906390156E1
3.68836363636363718E10	-3.21173995621644703E1
3.68854545454545502E10	-3.16469337298119680E1
3.68872727272727285E10	-3.19612766611744004E1
3.68890909090909114E10	-3.18417227357208699E1
3.68909090909090898E10	-3.19056097359632673E1
3.68927272727272726E10	-3.17969847766218550E1
3.68945454545454510E10	-3.20881951458202774E1
3.68963636363636294E10	-3.13797834033649448E1
3.68981818181818122E10	-3.18907531361327301E1
3.68999999999999995E10	-3.19238539166108382E1
3.69018181818181912E10	-3.19082971190484699E1
3.69036363636363740E10	-3.13424930638518973E1
3.69054545454545480E10	-3.19790855664167761E1
3.69072727272727352E10	-3.17901682209989378E1
3.69090909090909136E10	-3.19437901420799264E1
3.69109090909090920E10	-3.16380205325852870E1
3.69127272727272659E10	-3.20085729975293409E1
3.69145454545454532E10	-3.17420154781588204E1
3.69163636363636360E10	-3.23296499536746040E1
3.69181818181818144E10	-3.18895847294853851E1
3.69200000000000017E10	-3.18509474066849307E1
3.69218181818181890E10	-3.19608383691924169E1
3.69236363636363674E10	-3.26271565307309785E1
3.69254545454545413E10	-3.18416907170369612E1
3.69272727272727375E10	-3.18315735111148346E1
3.69290909090909114E10	-3.20213470287746560E1
3.69309090909090898E10	-3.24350014615523019E1
3.69327272727272637E10	-3.18347254540103375E1
3.69345454545454555E10	-3.19746234703392807E1
3.69363636363636294E10	-3.19407363536110722E1
3.69381818181818122E10	-3.21950143139608125E1
3.69399999999999995E10	-3.18609854542911686E1
3.69418181818181912E10	-3.22211026060258376E1
3.69436363636363740E10	-3.18368943619431732E1
3.69454545454545435E10	-3.21270495011227419E1
3.69472727272727308E10	-3.22185895371837194E1
3.69490909090909136E10	-3.22883998667561922E1
3.69509090909090920E10	-3.16860209614212351E1
3.69527272727272660E10	-3.23536746247719975E1
3.69545454545454533E10	-3.21499046692451307E1
3.69563636363636316E10	-3.23220288772961473E1
3.69581818181818145E10	-3.17769604547380746E1
3.69600000000000017E10	-3.23631788410861398E1
3.69618181818181890E10	-3.22847229703299110E1
3.69636363636363674E10	-3.21037017997920682E1
3.69654545454545413E10	-3.19866069321604218E1
3.69672727272727375E10	-3.24026848351867258E1
3.69690909090909070E10	-3.22126189399943197E1
3.69709090909090898E10	-3.21830196140830171E1
3.69727272727272638E10	-3.21110612238295223E1
3.69745454545454555E10	-3.22100001530102542E1
3.69763636363636294E10	-3.19663989581392238E1
3.69781818181818078E10	-3.21491144854264643E1
3.69800000000000040E10	-3.21390981486230398E1
3.69818181818181824E10	-3.17130245598911120E1
3.69836363636363652E10	-3.17833205968766297E1
3.69854545454545436E10	-3.22346572466471315E1
3.69872727272727309E10	-3.21549297649734545E1
3.69890909090909048E10	-3.17537526239660739E1
3.69909090909090832E10	-3.18620014086130965E1
3.69927272727272660E10	-3.21832312438986179E1
3.69945454545454533E10	-3.24116909245346019E1
3.69963636363636272E10	-3.18876805788477080E1
3.69981818181818056E10	-3.20902264790787228E1
3.70000000000000018E10	-3.16796941783153851E1
3.70018181818181935E10	-3.20564409009654838E1
3.70036363636363763E10	-3.17508861176746970E1
3.70054545454545458E10	-3.20854332372019702E1
3.70072727272727331E10	-3.15006457419257213E1
3.70090909090909159E10	-3.15135888143044340E1
3.70109090909090943E10	-3.17731406950817696E1
3.70127272727272683E10	-3.24050073013878404E1
3.70145454545454555E10	-3.18265900443290572E1
3.70163636363636339E10	-3.17864137396687463E1
3.70181818181818167E10	-3.16909169320072337E1
3.70199999999999951E10	-3.21456047228085140E1
3.70218181818181913E10	-3.20293390440364778E1
3.70236363636363697E10	-3.16818894543210394E1
3.70254545454545436E10	-3.15792073770868509E1
3.70272727272727398E10	-3.15509988575674072E1
3.70290909090909093E10	-3.16678684308093628E1
3.70309090909090921E10	-3.18176041954430833E1
3.70327272727272661E10	-3.20028609326980362E1
3.70345454545454578E10	-3.15520269582618962E1
3.70363636363636317E10	-3.15039689650547228E1
3.70381818181818101E10	-3.15592646863896320E1
3.70399999999999974E10	-3.23906337278806777E1
3.70418181818181846E10	-3.16846838555082755E1
3.70436363636363675E10	-3.15754307643042065E1
3.70454545454545459E10	-3.12953825490836746E1
3.70472727272727331E10	-3.18527572267478565E1
3.70490909090909071E10	-3.17707885423430891E1
3.70509090909090855E10	-3.17416502661088762E1
3.70527272727272683E10	-3.15925986950961724E1
3.70545454545454556E10	-3.15145472544213678E1
3.70563636363636295E10	-3.15767820404412713E1
3.70581818181818079E10	-3.13594747291209686E1
3.70600000000000041E10	-3.19516893306785033E1
3.70618181818181913E10	-3.16472753790684314E1
3.70636363636363697E10	-3.16072638317310961E1
3.70654545454545437E10	-3.12506519428379281E1
3.70672727272727354E10	-3.17397286947120127E1
3.70690909090909093E10	-3.17873798750584413E1
3.70709090909090921E10	-3.18870729672807007E1
3.70727272727272616E10	-3.13212996494795837E1
3.70745454545454578E10	-3.13893147203279099E1
3.70763636363636317E10	-3.14866070512841256E1
3.70781818181818101E10	-3.16037712300913531E1
3.70799999999999974E10	-3.15740788372316050E1
3.70818181818181847E10	-3.16885977501792837E1
3.70836363636363675E10	-3.20139188040012801E1
3.70854545454545459E10	-3.15583611782397710E1
3.70872727272727332E10	-3.17153230701080702E1
3.70890909090909071E10	-3.14470135962040009E1
3.70909090909090855E10	-3.19931304502045055E1
3.70927272727272683E10	-3.15521611396107371E1
3.70945454545454556E10	-3.14583241278093206E1
3.70963636363636251E10	-3.13153533472943213E1
3.70981818181818079E10	-3.15991298709258084E1
3.70999999999999996E10	-3.19086112095789654E1
3.71018181818181869E10	-3.17400832724048865E1
3.71036363636363697E10	-3.18295648224911076E1
3.71054545454545481E10	-3.15496581025698930E1
3.71072727272727310E10	-3.18637025129875706E1
3.71090909090909093E10	-3.13984965233462665E1
3.71109090909090877E10	-3.16075001734740635E1
3.71127272727272706E10	-3.18496869080763911E1
3.71145454545454490E10	-3.20926289831684830E1
3.71163636363636318E10	-3.17126702235866365E1
3.71181818181818102E10	-3.15435891766959475E1
3.71199999999999974E10	-3.17469193784316150E1
3.71218181818181936E10	-3.19429223035153687E1
3.71236363636363720E10	-3.21438630900456612E1
3.71254545454545459E10	-3.16308554799785080E1
3.71272727272727376E10	-3.18633907085038981E1
3.71290909090909116E10	-3.16936187352275933E1
3.71309090909090944E10	-3.18860416918579848E1
3.71327272727272639E10	-3.18794839760578608E1
3.71345454545454601E10	-3.16918899132849941E1
3.71363636363636340E10	-3.22023812084974193E1
3.71381818181818124E10	-3.21183711570108121E1
3.71399999999999997E10	-3.21813807764874005E1
3.71418181818181870E10	-3.18070232261976704E1
3.71436363636363698E10	-3.20558418754434893E1
3.71454545454545393E10	-3.19839625009613737E1
3.71472727272727354E10	-3.20684261148377558E1
3.71490909090909094E10	-3.18233612077268058E1
3.71509090909090878E10	-3.18371106061359743E1
3.71527272727272617E10	-3.22375489913823809E1
3.71545454545454579E10	-3.21548752333033772E1
3.71563636363636274E10	-3.25013674842343381E1
3.71581818181818102E10	-3.18916196319078571E1
3.71600000000000019E10	-3.20778973165137504E1
3.71618181818181892E10	-3.21099630437886674E1
3.71636363636363720E10	-3.23673397329202928E1
3.71654545454545460E10	-3.22649517123773544E1
3.71672727272727332E10	-3.18549650562769227E1
3.71690909090909116E10	-3.21378810967418360E1
3.71709090909090900E10	-3.21279883487513285E1
3.71727272727272640E10	-3.25431032047134039E1
3.71745454545454512E10	-3.21806111247723114E1
3.71763636363636341E10	-3.23780306452038236E1
3.71781818181818124E10	-3.23513903920316759E1
3.71799999999999997E10	-3.21603600331391570E1
3.71818181818181870E10	-3.22629642449765308E1
3.71836363636363654E10	-3.18192492113322478E1
3.71854545454545482E10	-3.22875889482869649E1
3.71872727272727355E10	-3.24761493494367537E1
3.71890909090909094E10	-3.26816683469218550E1
3.71909090909090878E10	-3.25965279288924936E1
3.71927272727272662E10	-3.19395541832885854E1
3.71945454545454535E10	-3.19610892876190089E1
3.71963636363636274E10	-3.19634749511293581E1
3.71981818181818102E10	-3.26182547842182391E1
3.72000000000000020E10	-3.25770316649193958E1
3.72018181818181892E10	-3.24497555256435088E1
3.72036363636363721E10	-3.22303756983956458E1
3.72054545454545416E10	-3.19708082804295790E1
3.72072727272727288E10	-3.21033548064460073E1
3.72090909090909117E10	-3.19617494085765941E1
3.72109090909090900E10	-3.23498560008484182E1
3.72127272727272640E10	-3.22366858403297973E1
3.72145454545454513E10	-3.24576167184764941E1
3.72163636363636297E10	-3.24638670781112770E1
3.72181818181818125E10	-3.18917602716426085E1
3.72199999999999998E10	-3.18885551485481944E1
3.72218181818181915E10	-3.17102060210711212E1
3.72236363636363743E10	-3.22421183400182798E1
3.72254545454545482E10	-3.24862091349754545E1
3.72272727272727355E10	-3.23806263442469211E1
3.72290909090909139E10	-3.21996462905920122E1
3.72309090909090923E10	-3.16747449258039016E1
3.72327272727272662E10	-3.19822614349822398E1
3.72345454545454535E10	-3.19225550669464742E1
3.72363636363636363E10	-3.22309958584767386E1
3.72381818181818147E10	-3.21016947593982716E1
3.72399999999999931E10	-3.18285481832216410E1
3.72418181818181893E10	-3.21193671774029976E1
3.72436363636363676E10	-3.19903461428437907E1
3.72454545454545416E10	-3.22818792201982507E1
3.72472727272727377E10	-3.18911183057555547E1
3.72490909090909117E10	-3.17325855927394107E1
3.72509090909090901E10	-3.17496435362780982E1
3.72527272727272640E10	-3.16366482793283321E1
3.72545454545454557E10	-3.23342367261554653E1
3.72563636363636297E10	-3.22416293251336494E1
3.72581818181818125E10	-3.22515280588987707E1
3.72600000000000042E10	-3.19005066861606945E1
3.72618181818181871E10	-3.14879067004667856E1
3.72636363636363654E10	-3.17355860527660116E1
3.72654545454545438E10	-3.16870987397869452E1
3.72672727272727311E10	-3.20869064260789827E1
3.72690909090909051E10	-3.19153331299026988E1
3.72709090909090879E10	-3.18248514155991646E1
3.72727272727272663E10	-3.20968452377971136E1
3.72745454545454535E10	-3.19002326484871901E1
3.72763636363636275E10	-3.19982971082975931E1
3.72781818181818059E10	-3.17120865542420827E1
3.72800000000000020E10	-3.14524508650348711E1
3.72818181818181893E10	-3.15776246842813046E1
3.72836363636363677E10	-3.16479805183764862E1
3.72854545454545505E10	-3.22063522636544519E1
3.72872727272727378E10	-3.23497851025578509E1
3.72890909090909073E10	-3.20457687262640878E1
3.72909090909090901E10	-3.18047487184607647E1
3.72927272727272685E10	-3.14375386252959022E1
3.72945454545454558E10	-3.18476865689378874E1
3.72963636363636297E10	-3.18511564797917401E1
3.72981818181818081E10	-3.19067110773765261E1
3.72999999999999954E10	-3.19983948372795002E1
3.73018181818181915E10	-3.16999666042845885E1
3.73036363636363699E10	-3.20939594662776972E1
3.73054545454545439E10	-3.20762473716361729E1
3.73072727272727311E10	-3.20941637849956152E1
3.73090909090909140E10	-3.23373529095854195E1
3.73109090909090924E10	-3.17897481838770091E1
3.73127272727272663E10	-3.17484281018500436E1
3.73145454545454536E10	-3.15336921998372066E1
3.73163636363636320E10	-3.17421893778998632E1
3.73181818181818148E10	-3.22705503401075777E1
3.73200000000000021E10	-3.22606821669103550E1
3.73218181818181893E10	-3.24574636439414110E1
3.73236363636363677E10	-3.21520535378434857E1
3.73254545454545461E10	-3.20128849523066350E1
3.73272727272727334E10	-3.21869738806282957E1
3.73290909090909073E10	-3.18200952360420208E1
3.73309090909090902E10	-3.24285039040033851E1
3.73327272727272685E10	-3.22821599183342389E1
3.73345454545454558E10	-3.20716924937026970E1
3.73363636363636298E10	-3.21931205785357122E1
3.73381818181818081E10	-3.19977236737979931E1
3.73399999999999954E10	-3.24084367008431773E1
3.73418181818181916E10	-3.27555952860178135E1
3.73436363636363700E10	-3.26260976024073202E1
3.73454545454545439E10	-3.27356247858044025E1
3.73472727272727401E10	-3.22394332869099021E1
3.73490909090909096E10	-3.21537948347404390E1
3.73509090909090924E10	-3.23878028262207351E1
3.73527272727272663E10	-3.22695378007464218E1
3.73545454545454580E10	-3.26440436598554928E1
3.73563636363636320E10	-3.25727032674399331E1
3.73581818181818104E10	-3.25149790182418297E1
3.73599999999999977E10	-3.27966448325674431E1
3.73618181818181849E10	-3.24231482701007945E1
3.73636363636363678E10	-3.27420278698915013E1
3.73654545454545417E10	-3.27691648102875277E1
3.73672727272727334E10	-3.27635185899286707E1
3.73690909090909074E10	-3.30241095959237319E1
3.73709090909090857E10	-3.24602668295953967E1
3.73727272727272597E10	-3.22761361672195335E1
3.73745454545454558E10	-3.24022712914957500E1
3.73763636363636298E10	-3.22412712419048475E1
3.73781818181818082E10	-3.26280392429629407E1
3.73800000000000043E10	-3.24462025456549608E1
3.73818181818181916E10	-3.26298306752663780E1
3.73836363636363700E10	-3.32589368913937866E1
3.73854545454545484E10	-3.29719161866863075E1
3.73872727272727312E10	-3.29112005801603535E1
3.73890909090909096E10	-3.26706944352756201E1
3.73909090909090924E10	-3.22583959552775479E1
3.73927272727272708E10	-3.25862475838655907E1
3.73945454545454492E10	-3.24562147309911087E1
3.73963636363636320E10	-3.21382330715368614E1
3.73981818181818104E10	-3.23147825848475057E1
3.73999999999999977E10	-3.21666438365416818E1
3.74018181818181938E10	-3.22948251671113340E1
3.74036363636363722E10	-3.23689295708117575E1
3.74054545454545462E10	-3.23207875089365881E1
3.74072727272727334E10	-3.30494385603698415E1
3.74090909090909118E10	-3.30930244803521845E1
3.74109090909090947E10	-3.28490195317656042E1
3.74127272727272686E10	-3.26765159153258500E1
3.74145454545454559E10	-3.20736084990537496E1
3.74163636363636343E10	-3.21861144070420835E1
3.74181818181818127E10	-3.20404061583758715E1
3.74199999999999999E10	-3.15075729685547135E1
3.74218181818181872E10	-3.18431655829177274E1
3.74236363636363700E10	-3.21566994000837392E1
3.74254545454545440E10	-3.21383303533287679E1
3.74272727272727357E10	-3.25180339330682688E1
3.74290909090909096E10	-3.24817255506636204E1
3.74309090909090880E10	-3.26901457525650230E1
3.74327272727272620E10	-3.27024295033938284E1
3.74345454545454581E10	-3.25164476559589000E1
3.74363636363636321E10	-3.28450000528800512E1
3.74381818181818105E10	-3.29271993955402298E1
3.74399999999999977E10	-3.25148265783957147E1
3.74418181818181939E10	-3.26801957944819454E1
3.74436363636363723E10	-3.23291740026833185E1
3.74454545454545462E10	-3.23082484852800267E1
3.74472727272727335E10	-3.26763780939241855E1
3.74490909090909119E10	-3.23767852120848820E1
3.74509090909090947E10	-3.25899983284695471E1
3.74527272727272642E10	-3.30240399663489237E1
3.74545454545454515E10	-3.31644950578340936E1
3.74563636363636343E10	-3.36756206241990697E1
3.74581818181818127E10	-3.39828720206083101E1
3.74600000000000000E10	-3.38814235102391947E1
3.74618181818181872E10	-3.42231113591183256E1
3.74636363636363701E10	-3.41984208342374663E1
3.74654545454545396E10	-3.39877875057701484E1
3.74672727272727357E10	-3.43158102562919165E1
3.74690909090909097E10	-3.40691475200279825E1
3.74709090909090881E10	-3.37594416665547303E1
3.74727272727272620E10	-3.39283780896342346E1
3.74745454545454582E10	-3.36014375250744113E1
3.74763636363636277E10	-3.37578842595666950E1
3.74781818181818105E10	-3.33861538210018116E1
3.74800000000000022E10	-3.27671296111931420E1
3.74818181818181850E10	-3.29709218445122065E1
3.74836363636363634E10	-3.31066644817910127E1
3.74854545454545462E10	-3.27313332613371566E1
3.74872727272727335E10	-3.29992425962224090E1
3.74890909090909030E10	-3.31590501684985961E1
3.74909090909090859E10	-3.31808927594735170E1
3.74927272727272642E10	-3.36181632463196944E1
3.74945454545454515E10	-3.36944781195194443E1
3.74963636363636255E10	-3.33596490113472877E1
3.74981818181818038E10	-3.36531481880523398E1
3.75000000000000000E10	-3.32222240464361196E1
3.75018181818181962E10	-3.30496501342396698E1
3.75036363636363745E10	-3.32978412673037738E1
3.75054545454545485E10	-3.27871233855008049E1
3.75072727272727358E10	-3.27370534809536640E1
3.75090909090909141E10	-3.27898095383036203E1
3.75109090909090970E10	-3.27005213960062235E1
3.75127272727272665E10	-3.26321159480337908E1
3.75145454545454538E10	-3.23703640865248854E1
3.75163636363636366E10	-3.19715639222568049E1
3.75181818181818150E10	-3.21470947986573297E1
3.75199999999999978E10	-3.21038032998856337E1
3.75218181818181895E10	-3.15200324517936892E1
3.75236363636363723E10	-3.18011201369392449E1
3.75254545454545418E10	-3.19143934859987244E1
3.75272727272727380E10	-3.17219808915061341E1
3.75290909090909119E10	-3.22728187217476314E1
3.75309090909090903E10	-3.24880012182308153E1
3.75327272727272643E10	-3.21910427251729647E1
3.75345454545454604E10	-3.25841905188155678E1
3.75363636363636299E10	-3.30304172426227893E1
3.75381818181818128E10	-3.27584285429646371E1
3.75400000000000000E10	-3.30559663900825162E1
3.75418181818181873E10	-3.29644145917774978E1
3.75436363636363657E10	-3.28396086884703120E1
3.75454545454545485E10	-3.30999926709206438E1
3.75472727272727358E10	-3.28901847529506153E1
3.75490909090909053E10	-3.26755482192610369E1
3.75509090909090881E10	-3.29746571431264357E1
3.75527272727272665E10	-3.28639506946106374E1
3.75545454545454538E10	-3.26075714676358208E1
3.75563636363636277E10	-3.29696591117225069E1
3.75581818181818061E10	-3.25642949836285700E1
3.75600000000000023E10	-3.21992788158483823E1
3.75618181818181895E10	-3.24551609605131741E1
3.75636363636363679E10	-3.23632169131791159E1
3.75654545454545419E10	-3.18529999489739080E1
3.75672727272727380E10	-3.19710487508270713E1
3.75690909090909120E10	-3.17985199034845678E1
3.75709090909090904E10	-3.15578838617376878E1
3.75727272727272643E10	-3.17374956734214786E1
3.75745454545454560E10	-3.14288305881560959E1
3.75763636363636300E10	-3.13890834291328868E1
3.75781818181818128E10	-3.17660489172222782E1
3.75800000000000001E10	-3.14185162257295669E1
3.75818181818181873E10	-3.14046172791613909E1
3.75836363636363657E10	-3.16530258284686639E1
3.75854545454545441E10	-3.16645189696369211E1
3.75872727272727314E10	-3.15378801526486408E1
3.75890909090909053E10	-3.18882842771442387E1
3.75909090909090882E10	-3.18335255911855342E1
3.75927272727272666E10	-3.15985627336009056E1
3.75945454545454538E10	-3.19350303241744271E1
3.75963636363636278E10	-3.21283478979507553E1
3.75981818181818062E10	-3.18010772476887649E1
3.76000000000000023E10	-3.21497192938413789E1
3.76018181818181896E10	-3.26516135827392739E1
3.76036363636363680E10	-3.24689411982510823E1
3.76054545454545508E10	-3.25103654326144209E1
3.76072727272727292E10	-3.30881936674559451E1
3.76090909090909076E10	-3.31336067501617126E1
3.76109090909090904E10	-3.32720956479818586E1
3.76127272727272688E10	-3.40173819017665213E1
3.76145454545454516E10	-3.39627535936201586E1
3.76163636363636300E10	-3.41944324761199692E1
3.76181818181818084E10	-3.48596519773797286E1
3.76199999999999957E10	-3.49099565183740257E1
3.76218181818181918E10	-3.48538795909179200E1
3.76236363636363702E10	-3.55962169550728058E1
3.76254545454545442E10	-3.58577947105142281E1
3.76272727272727403E10	-3.58758683269040679E1
3.76290909090909143E10	-3.62601781441486537E1
3.76309090909090926E10	-3.64432927954040053E1
3.76327272727272666E10	-3.67957288872152599E1
3.76345454545454583E10	-3.70332282990373240E1
3.76363636363636322E10	-3.74780021870155755E1
3.76381818181818151E10	-3.73289186501086467E1
3.76400000000000023E10	-3.78909742000535221E1
3.76418181818181896E10	-3.88250798260980812E1
3.76436363636363680E10	-3.86425764540229011E1
3.76454545454545420E10	-3.87947738431950828E1
3.76472727272727337E10	-3.97695021443352292E1
3.76490909090909076E10	-4.00562818539674925E1
3.76509090909090904E10	-4.01768591285710741E1
3.76527272727272599E10	-4.07476015302454986E1
3.76545454545454561E10	-4.09351757293999974E1
3.76563636363636300E10	-4.17032699362925463E1
3.76581818181818084E10	-4.18245404418470468E1
3.76600000000000046E10	-4.18485828054640674E1
3.76618181818181919E10	-4.18078920862344550E1
3.76636363636363702E10	-4.29050177286441503E1
3.76654545454545442E10	-4.25891927870916565E1
3.76672727272727315E10	-4.20354355772275046E1
3.76690909090909098E10	-4.30054606483508817E1
3.76709090909090927E10	-4.30703667852828165E1
3.76727272727272666E10	-4.27731358548127272E1
3.76745454545454539E10	-4.33488866432278286E1
3.76763636363636323E10	-4.32338152713990542E1
3.76781818181818107E10	-4.31654886194131304E1
3.76799999999999979E10	-4.38518447259045185E1
3.76818181818181852E10	-4.42532033005013847E1
3.76836363636363680E10	-4.38668231023749389E1
3.76854545454545464E10	-4.42499716741787985E1
3.76872727272727337E10	-4.57986668785364781E1
3.76890909090909076E10	-4.49219378822438742E1
3.76909090909090860E10	-4.51795060190372322E1
3.76927272727272689E10	-4.62492362548522351E1
3.76945454545454561E10	-4.63829935015971806E1
3.76963636363636301E10	-4.64850462687852506E1
3.76981818181818085E10	-4.68068825449077330E1
3.77000000000000046E10	-4.75764764484874458E1
3.77018181818181919E10	-4.74341726335553293E1
3.77036363636363703E10	-4.79071150197220952E1
3.77054545454545442E10	-4.92294091189591310E1
3.77072727272727315E10	-4.76546572777162414E1
3.77090909090909099E10	-4.92371288303729671E1
3.77109090909090927E10	-5.02437647421749567E1
3.77127272727272622E10	-4.85067819375230602E1
3.77145454545454495E10	-4.88138306366408958E1
3.77163636363636323E10	-5.04021934853279774E1
3.77181818181818107E10	-5.03117490811995172E1
3.77199999999999980E10	-4.96384375149726242E1
3.77218181818181941E10	-4.99549032550628169E1
3.77236363636363725E10	-5.07057264283286901E1
3.77254545454545465E10	-5.13236744112556043E1
3.77272727272727337E10	-5.17570722499909497E1
3.77290909090909121E10	-5.14644795525525467E1
3.77309090909090949E10	-5.14682422866366096E1
3.77327272727272689E10	-5.35196060116233419E1
3.77345454545454562E10	-5.41444563021667591E1
3.77363636363636346E10	-5.17073417845179240E1
3.77381818181818129E10	-5.29349920633241400E1
3.77399999999999958E10	-5.72628295724277159E1
3.77418181818181875E10	-5.48682542154646846E1
3.77436363636363703E10	-5.29272063118604219E1
3.77454545454545443E10	-5.51390099535472711E1
3.77472727272727360E10	-5.23182262693996147E1
3.77490909090909099E10	-5.54085905010381730E1
3.77509090909090883E10	-5.34995054116608593E1
3.77527272727272623E10	-5.07593528870110955E1
3.77545454545454584E10	-5.26970057869897435E1
3.77563636363636324E10	-5.41793001258906326E1
3.77581818181818107E10	-5.23750615089510507E1
3.77600000000000069E10	-4.96979682546890000E1
3.77618181818181853E10	-5.35191006416664017E1
3.77636363636363637E10	-5.10893826755097447E1
3.77654545454545465E10	-5.07788123302246586E1
3.77672727272727338E10	-5.06120666710049427E1
3.77690909090909077E10	-5.23985739546921181E1
3.77709090909090861E10	-5.17031995206549411E1
3.77727272727272645E10	-5.13171115370187270E1
3.77745454545454518E10	-5.29074252578926973E1
3.77763636363636257E10	-5.16522680986512750E1
3.77781818181818085E10	-5.32018814174181554E1
3.77800000000000002E10	-5.27185455765722999E1
3.77818181818181875E10	-5.39764065220335532E1
3.77836363636363703E10	-5.32502849084645291E1
3.77854545454545487E10	-5.65321239252634378E1
3.77872727272727360E10	-5.68970375987351673E1
