freq	delay(2,1)
3.54159999999999986E10	4.03210272191404506E-11
3.54169999999999963E10	4.03777554337150679E-11
3.54179999999999984E10	4.04346076080693173E-11
3.54189999999999960E10	4.04915841016701528E-11
3.54200000000000026E10	4.05486852843292578E-11
3.54210000000000003E10	4.06059115516816949E-11
3.54219999999999979E10	4.06632632642287017E-11
3.54230000000000000E10	4.07207408052658959E-11
3.54239999999999977E10	4.07783445630513075E-11
3.54249999999999954E10	4.08360749101648057E-11
3.54260000000000019E10	4.08939322227652813E-11
3.54269999999999996E10	4.09519169010337336E-11
3.54280000000000062E10	4.10100293165612406E-11
3.54290000000000038E10	4.10682698699921644E-11
3.54300000000000015E10	4.11266389369801288E-11
3.54309999999999992E10	4.11851369121955724E-11
3.54320000000000013E10	4.12437641917530584E-11
3.54330000000000078E10	4.13025211668883951E-11
3.54340000000000055E10	4.13614082272939410E-11
3.54350000000000032E10	4.14204257836067136E-11
3.54360000000000008E10	4.14795742157647496E-11
3.54369999999999985E10	4.15388539384511279E-11
3.54380000000000006E10	4.15982653352430809E-11
3.54389999999999983E10	4.16578088282827963E-11
3.54399999999999959E10	4.17174848200666837E-11
3.54409999999999936E10	4.17772936907653403E-11
3.54419999999999913E10	4.18372358819446877E-11
3.54429999999999978E10	4.18973117793098293E-11
3.54440000000000044E10	4.19575218041427611E-11
3.54450000000000021E10	4.20178663703407018E-11
3.54459999999999997E10	4.20783458795651022E-11
3.54469999999999974E10	4.21389607594566673E-11
3.54479999999999995E10	4.21997114254182559E-11
3.54489999999999972E10	4.22605982876094100E-11
3.54500000000000037E10	4.23216217723635424E-11
3.54510000000000014E10	4.23827823115104252E-11
3.54519999999999991E10	4.24440803136299394E-11
3.54530000000000012E10	4.25055162095146777E-11
3.54539999999999988E10	4.25670904347328882E-11
3.54549999999999965E10	4.26288034030634755E-11
3.54560000000000031E10	4.26906555658380071E-11
3.54570000000000007E10	4.27526473256960315E-11
3.54580000000000073E10	4.28147791441433423E-11
3.54590000000000050E10	4.28770514474911035E-11
3.54600000000000026E10	4.29394646640969846E-11
3.54610000000000003E10	4.30020192563968529E-11
3.54620000000000024E10	4.30647156383759899E-11
3.54630000000000001E10	4.31275542702694370E-11
3.54639999999999977E10	4.31905355958323334E-11
3.54649999999999954E10	4.32536600498711454E-11
3.54659999999999931E10	4.33169280909928478E-11
3.54669999999999996E10	4.33803401713254644E-11
3.54680000000000017E10	4.34438967302578760E-11
3.54689999999999994E10	4.35075982337499223E-11
3.54699999999999971E10	4.35714451390104784E-11
3.54709999999999948E10	4.36354378877061588E-11
3.54719999999999924E10	4.36995769483054808E-11
3.54729999999999990E10	4.37638627903824773E-11
3.54740000000000055E10	4.38282958609792495E-11
3.54750000000000032E10	4.38928766406621573E-11
3.54760000000000009E10	4.39576055820932776E-11
3.54769999999999985E10	4.40224831581504450E-11
3.54780000000000006E10	4.40875098524213804E-11
3.54789999999999983E10	4.41526861147285032E-11
3.54800000000000049E10	4.42180124296768096E-11
3.54810000000000025E10	4.42834892853515605E-11
3.54820000000000002E10	4.43491171472326151E-11
3.54830000000000023E10	4.44148964947451930E-11
3.54840000000000000E10	4.44808278143761626E-11
3.54849999999999977E10	4.45469115894821854E-11
3.54860000000000042E10	4.46131483028207576E-11
3.54870000000000019E10	4.46795384443407162E-11
3.54879999999999995E10	4.47460825099490211E-11
3.54889999999999972E10	4.48127809875601102E-11
3.54899999999999949E10	4.48796343663086805E-11
3.54910000000000014E10	4.49466431456147752E-11
3.54919999999999991E10	4.50138078362424743E-11
3.54930000000000012E10	4.50811289131017290E-11
3.54939999999999989E10	4.51486069051137839E-11
3.54949999999999966E10	4.52162422996044722E-11
3.54959999999999942E10	4.52840356002598732E-11
3.54970000000000008E10	4.53519873360592829E-11
3.54980000000000029E10	4.54200979988203546E-11
3.54990000000000006E10	4.54883681103144255E-11
3.54999999999999982E10	4.55567981836844904E-11
3.55009999999999959E10	4.56253887308007133E-11
3.55019999999999936E10	4.56941402865394775E-11
3.55030000000000001E10	4.57630533573319642E-11
3.55040000000000067E10	4.58321284665934314E-11
3.55050000000000043E10	4.59013661484455948E-11
3.55060000000000020E10	4.59707669188063495E-11
3.55069999999999997E10	4.60403313273721082E-11
3.55080000000000018E10	4.61100598944630669E-11
3.55089999999999995E10	4.61799531522206763E-11
3.55100000000000060E10	4.62500116369321468E-11
3.55110000000000037E10	4.63202358988248264E-11
3.55120000000000013E10	4.63906264672297297E-11
3.55129999999999990E10	4.64611838984467251E-11
3.55139999999999967E10	4.65319087230610684E-11
3.55149999999999988E10	4.66028015031537990E-11
3.55159999999999965E10	4.66738627895153435E-11
3.55169999999999941E10	4.67450931145873305E-11
3.55180000000000007E10	4.68164930560701897E-11
3.55189999999999984E10	4.68880631699818107E-11
3.55199999999999960E10	4.69598040007215278E-11
3.55210000000000026E10	4.70317161335773015E-11
3.55220000000000002E10	4.71038001116537774E-11
3.55230000000000024E10	4.71760565089948702E-11
3.55240000000000000E10	4.72484859133434654E-11
3.55249999999999977E10	4.73210888584192979E-11
3.55259999999999954E10	4.73938659521562311E-11
3.55270000000000019E10	4.74668177556937909E-11
3.55280000000000040E10	4.75399448590616380E-11
3.55290000000000017E10	4.76132478254305536E-11
3.55299999999999994E10	4.76867272618421012E-11
3.55309999999999970E10	4.77603837420776411E-11
3.55319999999999947E10	4.78342178613569846E-11
3.55330000000000013E10	4.79082302073173860E-11
3.55340000000000078E10	4.79824213754240780E-11
3.55350000000000055E10	4.80567919633266261E-11
3.55360000000000031E10	4.81313425659337923E-11
3.55370000000000008E10	4.82060737940901340E-11
3.55379999999999985E10	4.82809862434265291E-11
3.55390000000000006E10	4.83560805355870560E-11
3.55399999999999983E10	4.84313572615298504E-11
3.55409999999999959E10	4.85068170506969665E-11
3.55419999999999936E10	4.85824605022934808E-11
3.55430000000000001E10	4.86582882527271376E-11
3.55439999999999978E10	4.87343008979020187E-11
3.55449999999999999E10	4.88104990974788677E-11
3.55459999999999976E10	4.88868834478918757E-11
3.55469999999999953E10	4.89634545811486177E-11
3.55480000000000018E10	4.90402131338452030E-11
3.55489999999999995E10	4.91171597500571178E-11
3.55499999999999972E10	4.91942950428155790E-11
3.55510000000000037E10	4.92716196801845907E-11
3.55520000000000014E10	4.93491342757885398E-11
3.55530000000000035E10	4.94268394938752298E-11
3.55540000000000012E10	4.95047359864580017E-11
3.55549999999999988E10	4.95828243926899681E-11
3.55559999999999965E10	4.96611053674816993E-11
3.55570000000000030E10	4.97395795758538561E-11
3.55580000000000052E10	4.98182476653672524E-11
3.55590000000000028E10	4.98971103137747463E-11
3.55600000000000005E10	4.99761681784164136E-11
3.55609999999999982E10	5.00554219228076214E-11
3.55619999999999958E10	5.01348722295347660E-11
3.55630000000000024E10	5.02145197559528444E-11
3.55640000000000001E10	5.02943651948271153E-11
3.55649999999999977E10	5.03744092307725921E-11
3.55659999999999954E10	5.04546525447936656E-11
3.55669999999999931E10	5.05350957975634074E-11
3.55679999999999996E10	5.06157397096869843E-11
3.55690000000000017E10	5.06965849534399560E-11
3.55699999999999994E10	5.07776322486630960E-11
3.55709999999999971E10	5.08588822642685034E-11
3.55719999999999947E10	5.09403357247658839E-11
3.55730000000000013E10	5.10219933241572221E-11
3.55739999999999990E10	5.11038557699918528E-11
3.55750000000000011E10	5.11859237797553401E-11
3.55759999999999987E10	5.12681980650440217E-11
3.55769999999999964E10	5.13506793440301035E-11
3.55780000000000030E10	5.14333683403221631E-11
3.55790000000000006E10	5.15162657707409366E-11
3.55799999999999983E10	5.15993723672907123E-11
3.55810000000000048E10	5.16826888696003728E-11
3.55820000000000025E10	5.17662159955383849E-11
3.55830000000000046E10	5.18499544839482684E-11
3.55840000000000023E10	5.19339050907577082E-11
3.55850000000000000E10	5.20180685464951420E-11
3.55859999999999976E10	5.21024455983804557E-11
3.55870000000000042E10	5.21870370201668443E-11
3.55880000000000019E10	5.22718435319139552E-11
3.55889999999999995E10	5.23568659160586591E-11
3.55899999999999972E10	5.24421049081042057E-11
3.55909999999999949E10	5.25275613075169190E-11
3.55919999999999970E10	5.26132358557588109E-11
3.55930000000000035E10	5.26991293230557112E-11
3.55940000000000012E10	5.27852425015760129E-11
3.55949999999999989E10	5.28715761658934014E-11
3.55959999999999965E10	5.29581310867523047E-11
3.55969999999999942E10	5.30449080685334717E-11
3.55980000000000008E10	5.31319078720920501E-11
3.55990000000000029E10	5.32191313126698073E-11
3.56000000000000005E10	5.33065791910057651E-11
3.56009999999999982E10	5.33942522901813810E-11
3.56019999999999959E10	5.34821514285524469E-11
3.56030000000000024E10	5.35702774122553738E-11
3.56040000000000001E10	5.36586310355837792E-11
3.56050000000000022E10	5.37472131347210702E-11
3.56059999999999999E10	5.38360245164254358E-11
3.56069999999999975E10	5.39250660032011098E-11
3.56080000000000041E10	5.40143384414485528E-11
3.56090000000000018E10	5.41038426310464082E-11
3.56099999999999994E10	5.41935794223829070E-11
3.56110000000000060E10	5.42835496551323704E-11
3.56120000000000037E10	5.43737541703744043E-11
3.56130000000000013E10	5.44641938004628123E-11
3.56139999999999990E10	5.45548694184191341E-11
3.56149999999999967E10	5.46457818611335266E-11
3.56159999999999988E10	5.47369320062237996E-11
3.56169999999999964E10	5.48283206778147214E-11
3.56180000000000030E10	5.49199487687156296E-11
3.56190000000000007E10	5.50118171614948803E-11
3.56199999999999983E10	5.51039266990850241E-11
3.56209999999999960E10	5.51962782760362902E-11
3.56219999999999981E10	5.52888727773486632E-11
3.56230000000000047E10	5.53817110929234335E-11
3.56240000000000023E10	5.54747940995760214E-11
3.56250000000000000E10	5.55681226961055508E-11
3.56259999999999977E10	5.56616977858656270E-11
3.56269999999999953E10	5.57555202739175471E-11
3.56280000000000019E10	5.58495910548863606E-11
3.56290000000000040E10	5.59439110652768257E-11
3.56300000000000017E10	5.60384812041175451E-11
3.56309999999999993E10	5.61333023856999525E-11
3.56319999999999970E10	5.62283755381087857E-11
3.56330000000000036E10	5.63237016111968458E-11
3.56340000000000012E10	5.64192815177665175E-11
3.56350000000000033E10	5.65151162022095477E-11
3.56360000000000010E10	5.66112066094758060E-11
3.56369999999999987E10	5.67075536761656540E-11
3.56379999999999963E10	5.68041583721929833E-11
3.56389999999999940E10	5.69010216435903970E-11
3.56400000000000006E10	5.69981444404191961E-11
3.56409999999999982E10	5.70955277561565389E-11
3.56419999999999959E10	5.71931725474465580E-11
3.56430000000000025E10	5.72910797746800426E-11
3.56440000000000001E10	5.73892504358594735E-11
3.56449999999999978E10	5.74876855034001188E-11
3.56459999999999999E10	5.75863859830482294E-11
3.56469999999999976E10	5.76853528484232303E-11
3.56480000000000041E10	5.77845871172915260E-11
3.56490000000000018E10	5.78840897855205316E-11
3.56499999999999995E10	5.79838618532848127E-11
3.56509999999999971E10	5.80839043479742223E-11
3.56519999999999992E10	5.81842182847490985E-11
3.56530000000000058E10	5.82848046716671853E-11
3.56540000000000035E10	5.83856645663364660E-11
3.56550000000000011E10	5.84867989627192308E-11
3.56559999999999988E10	5.85882089231562020E-11
3.56569999999999965E10	5.86898954990506905E-11
3.56580000000000030E10	5.87918597264204834E-11
3.56590000000000051E10	5.88941026569556580E-11
3.56600000000000028E10	5.89966253517216899E-11
3.56610000000000005E10	5.90994288841210746E-11
3.56619999999999981E10	5.92025143243499841E-11
3.56629999999999958E10	5.93058827243219788E-11
3.56640000000000024E10	5.94095351788912041E-11
3.56650000000000000E10	5.95134727794328455E-11
3.56659999999999977E10	5.96176966066947234E-11
3.56669999999999954E10	5.97222077602072154E-11
3.56679999999999975E10	5.98270073518126022E-11
3.56689999999999952E10	5.99320964723190919E-11
3.56700000000000017E10	6.00374762333242362E-11
3.56709999999999994E10	6.01431477662824143E-11
3.56719999999999970E10	6.02491121948871822E-11
3.56730000000000036E10	6.03553706451946681E-11
3.56740000000000013E10	6.04619242311586014E-11
3.56749999999999989E10	6.05687741149053771E-11
3.56760000000000010E10	6.06759214485152931E-11
3.56769999999999987E10	6.07833673586201151E-11
3.56780000000000053E10	6.08911130241067688E-11
3.56790000000000029E10	6.09991596105798894E-11
3.56800000000000006E10	6.11075082709792827E-11
3.56809999999999983E10	6.12161601967488700E-11
3.56820000000000004E10	6.13251165535577414E-11
3.56830000000000069E10	6.14343785298723866E-11
3.56840000000000046E10	6.15439473419411165E-11
3.56850000000000023E10	6.16538241522173980E-11
3.56859999999999999E10	6.17640102006240443E-11
3.56869999999999976E10	6.18745066836356727E-11
3.56880000000000042E10	6.19853148133891363E-11
3.56890000000000018E10	6.20964358222096280E-11
3.56899999999999995E10	6.22078709405195163E-11
3.56909999999999972E10	6.23196213928161136E-11
3.56919999999999948E10	6.24316884409912376E-11
3.56929999999999970E10	6.25440733210374411E-11
3.56940000000000035E10	6.26567772865277206E-11
3.56950000000000012E10	6.27698016085752020E-11
3.56959999999999988E10	6.28831475343689661E-11
3.56969999999999965E10	6.29968163605507492E-11
3.56979999999999986E10	6.31108093669296100E-11
3.56989999999999963E10	6.32251278366280811E-11
3.57000000000000028E10	6.33397730578254770E-11
3.57010000000000005E10	6.34547463431465886E-11
3.57019999999999982E10	6.35700489786000222E-11
3.57030000000000047E10	6.36856823165498298E-11
3.57040000000000024E10	6.38016476477900607E-11
3.57050000000000001E10	6.39179463058262787E-11
3.57060000000000022E10	6.40345796377421284E-11
3.57069999999999999E10	6.41515489681052653E-11
3.57080000000000064E10	6.42688556554799995E-11
3.57090000000000041E10	6.43865010610098043E-11
3.57100000000000017E10	6.45044865412935842E-11
3.57109999999999994E10	6.46228134658068942E-11
3.57120000000000015E10	6.47414832130147389E-11
3.57129999999999992E10	6.48604971727376700E-11
3.57139999999999969E10	6.49798567460620902E-11
3.57149999999999945E10	6.50995632924633494E-11
3.57159999999999922E10	6.52196182536801583E-11
3.57169999999999987E10	6.53400230477194111E-11
3.57180000000000053E10	6.54607790695446390E-11
3.57190000000000030E10	6.55818877691412006E-11
3.57200000000000006E10	6.57033505757542624E-11
3.57209999999999983E10	6.58251689243249771E-11
3.57219999999999960E10	6.59473442735696391E-11
3.57229999999999981E10	6.60698780931394136E-11
3.57240000000000046E10	6.61927718456053960E-11
3.57250000000000023E10	6.63160269938799729E-11
3.57260000000000000E10	6.64396450293732244E-11
3.57269999999999976E10	6.65636274422860552E-11
3.57279999999999998E10	6.66879757376982329E-11
3.57289999999999974E10	6.68126914051698684E-11
3.57300000000000040E10	6.69377759893529323E-11
3.57310000000000016E10	6.70632309822575934E-11
3.57319999999999993E10	6.71890579192397830E-11
3.57330000000000059E10	6.73152583527110604E-11
3.57340000000000035E10	6.74418338185430155E-11
3.57350000000000012E10	6.75687858932470142E-11
3.57360000000000033E10	6.76961161203872663E-11
3.57370000000000010E10	6.78238260788531733E-11
3.57379999999999987E10	6.79519173408728605E-11
3.57389999999999963E10	6.80803915041391239E-11
3.57399999999999940E10	6.82092501646456562E-11
3.57410000000000005E10	6.83384949383341045E-11
3.57419999999999982E10	6.84681274303502008E-11
3.57430000000000003E10	6.85981492605197563E-11
3.57439999999999980E10	6.87285620853833379E-11
3.57449999999999957E10	6.88593675207305722E-11
3.57459999999999933E10	6.89905672248223922E-11
3.57469999999999999E10	6.91221628812780331E-11
3.57480000000000064E10	6.92541561216167345E-11
3.57490000000000041E10	6.93865486482847516E-11
3.57500000000000018E10	6.95193421445787330E-11
3.57509999999999994E10	6.96525382904815604E-11
3.57519999999999971E10	6.97861388281550354E-11
3.57529999999999992E10	6.99201454358527297E-11
3.57540000000000058E10	7.00545598634583655E-11
3.57550000000000034E10	7.01893838333062092E-11
3.57560000000000011E10	7.03246191142723021E-11
3.57569999999999988E10	7.04602674151054931E-11
3.57580000000000009E10	7.05963305270877761E-11
3.57589999999999986E10	7.07328102147693460E-11
3.57600000000000051E10	7.08697082861757810E-11
3.57610000000000028E10	7.10070264892683678E-11
3.57620000000000005E10	7.11447666656196631E-11
3.57629999999999981E10	7.12829306159892440E-11
3.57639999999999958E10	7.14215201609984085E-11
3.57650000000000023E10	7.15605371317402739E-11
3.57660000000000000E10	7.16999833742665071E-11
3.57669999999999977E10	7.18398607381883636E-11
3.57679999999999998E10	7.19801711069266759E-11
3.57689999999999975E10	7.21209163439394807E-11
3.57699999999999951E10	7.22620983221884394E-11
3.57710000000000017E10	7.24037189562527495E-11
3.57719999999999994E10	7.25457801419218384E-11
3.57730000000000015E10	7.26882837945356641E-11
3.57739999999999991E10	7.28312318544737280E-11
3.57749999999999968E10	7.29746262517022615E-11
3.57759999999999945E10	7.31184689551606937E-11
3.57770000000000010E10	7.32627619082650838E-11
3.57780000000000076E10	7.34075070765571969E-11
3.57790000000000052E10	7.35527064602860037E-11
3.57800000000000029E10	7.36983620296581243E-11
3.57810000000000006E10	7.38444758241982591E-11
3.57819999999999983E10	7.39910498560116991E-11
3.57830000000000004E10	7.41380861319326456E-11
3.57840000000000069E10	7.42855867276350690E-11
3.57850000000000046E10	7.44335536579608537E-11
3.57860000000000023E10	7.45819890108991768E-11
3.57869999999999999E10	7.47308948637381754E-11
3.57879999999999976E10	7.48802732935654358E-11
3.57889999999999997E10	7.50301264054625960E-11
3.57899999999999974E10	7.51804563300786377E-11
3.57909999999999950E10	7.53312651668578681E-11
3.57919999999999927E10	7.54825550565151904E-11
3.57929999999999993E10	7.56343281817076107E-11
3.57939999999999969E10	7.57865866605484939E-11
3.57950000000000035E10	7.59393326972002747E-11
3.57960000000000012E10	7.60925684551239190E-11
3.57969999999999988E10	7.62462961561432273E-11
3.57980000000000009E10	7.64005180257560390E-11
3.57989999999999986E10	7.65552362483710258E-11
3.57999999999999963E10	7.67104530933277573E-11
3.58010000000000028E10	7.68661708160265889E-11
3.58020000000000005E10	7.70223916549718091E-11
3.58030000000000026E10	7.71791179237166247E-11
3.58040000000000003E10	7.73363518938453698E-11
3.58049999999999979E10	7.74940958718195017E-11
3.58059999999999956E10	7.76523521890536195E-11
3.58070000000000022E10	7.78111231738576237E-11
3.58080000000000087E10	7.79704111613747664E-11
3.58090000000000064E10	7.81302185293339413E-11
3.58100000000000041E10	7.82905476562845770E-11
3.58110000000000017E10	7.84514009001074708E-11
3.58119999999999994E10	7.86127807094537623E-11
3.58130000000000015E10	7.87746894748848714E-11
3.58139999999999992E10	7.89371296472811590E-11
3.58149999999999968E10	7.91001036418332415E-11
3.58159999999999945E10	7.92636139469008594E-11
3.58169999999999922E10	7.94276630397011907E-11
3.58179999999999987E10	7.95922533961780410E-11
3.58190000000000008E10	7.97573875620896100E-11
3.58199999999999985E10	7.99230679959959822E-11
3.58209999999999962E10	8.00892972782369483E-11
3.58219999999999938E10	8.02560779489814280E-11
3.58230000000000004E10	8.04234125861053073E-11
3.58239999999999981E10	8.05913037490145179E-11
3.58250000000000046E10	8.07597540791512714E-11
3.58260000000000023E10	8.09287661411371495E-11
3.58270000000000000E10	8.10983426163524079E-11
3.58280000000000021E10	8.12684861055713093E-11
3.58289999999999997E10	8.14391992996989345E-11
3.58299999999999974E10	8.16104848656927295E-11
3.58310000000000040E10	8.17823455119768816E-11
3.58320000000000016E10	8.19547839452139648E-11
3.58330000000000037E10	8.21278029077851457E-11
3.58340000000000014E10	8.23014051038424554E-11
3.58349999999999991E10	8.24755933368055594E-11
3.58359999999999967E10	8.26503703828628389E-11
3.58370000000000033E10	8.28257390207504152E-11
3.58380000000000010E10	8.30017020775255254E-11
3.58389999999999986E10	8.31782623844075353E-11
3.58399999999999963E10	8.33554227932013525E-11
3.58409999999999940E10	8.35331861790536578E-11
3.58420000000000005E10	8.37115554011200480E-11
3.58430000000000026E10	8.38905333699383604E-11
3.58440000000000003E10	8.40701230318116721E-11
3.58449999999999980E10	8.42503272932529335E-11
3.58459999999999956E10	8.44311491370667078E-11
3.58469999999999933E10	8.46125915364599024E-11
3.58479999999999999E10	8.47946574723025748E-11
3.58490000000000020E10	8.49773499715253422E-11
3.58499999999999996E10	8.51606720720551280E-11
3.58509999999999973E10	8.53446268123175500E-11
3.58519999999999950E10	8.55292172828683306E-11
3.58530000000000015E10	8.57144465522078924E-11
3.58539999999999992E10	8.59003177419485553E-11
3.58550000000000058E10	8.60868339903574409E-11
3.58560000000000034E10	8.62739984280563199E-11
3.58570000000000011E10	8.64618142435564963E-11
3.58580000000000032E10	8.66502846458350362E-11
3.58590000000000009E10	8.68394127966057994E-11
3.58599999999999985E10	8.70292019734920608E-11
3.58610000000000051E10	8.72196554071846997E-11
3.58620000000000028E10	8.74107763746977540E-11
3.58630000000000004E10	8.76025681889139385E-11
3.58639999999999981E10	8.77950341122251032E-11
3.58649999999999958E10	8.79881775310345837E-11
3.58659999999999979E10	8.81820018079455181E-11
3.58669999999999956E10	8.83765102868657060E-11
3.58680000000000021E10	8.85717063932979443E-11
3.58689999999999998E10	8.87675935657027892E-11
3.58699999999999974E10	8.89641752198697233E-11
3.58709999999999951E10	8.91614548543992491E-11
3.58720000000000017E10	8.93594359325184406E-11
3.58730000000000038E10	8.95581219860028455E-11
3.58740000000000014E10	8.97575165573916678E-11
3.58749999999999991E10	8.99576232018855038E-11
3.58759999999999968E10	9.01584455050039679E-11
3.58769999999999945E10	9.03599870760974078E-11
3.58780000000000010E10	9.05622515403685391E-11
3.58790000000000031E10	9.07652425651904693E-11
3.58800000000000008E10	9.09689638223908048E-11
3.58809999999999985E10	9.11734190017289059E-11
3.58819999999999961E10	9.13786118763075450E-11
3.58830000000000027E10	9.15845461714869558E-11
3.58840000000000003E10	9.17912256474253851E-11
3.58850000000000069E10	9.19986541390701795E-11
3.58860000000000046E10	9.22068354597549344E-11
3.58870000000000022E10	9.24157734637621253E-11
3.58879999999999999E10	9.26254720539919418E-11
3.58889999999999976E10	9.28359351048479731E-11
3.58899999999999997E10	9.30471665880071086E-11
3.58909999999999973E10	9.32591704081678330E-11
3.58919999999999950E10	9.34719505896609526E-11
3.58930000000000016E10	9.36855111621154890E-11
3.58939999999999992E10	9.38998561195315062E-11
3.58949999999999969E10	9.41149895638582201E-11
3.58959999999999990E10	9.43309155844951519E-11
3.58969999999999967E10	9.45476383039141233E-11
3.58980000000000032E10	9.47651618565724618E-11
3.58990000000000009E10	9.49834904422353254E-11
3.58999999999999986E10	9.52026282535700652E-11
3.59009999999999962E10	9.54225795425886325E-11
3.59020000000000028E10	9.56433485567677266E-11
3.59030000000000049E10	9.58649396179118796E-11
3.59040000000000026E10	9.60873570455627224E-11
3.59050000000000002E10	9.63106051436506050E-11
3.59059999999999979E10	9.65346883499229591E-11
3.59069999999999956E10	9.67596110917405561E-11
3.59080000000000021E10	9.69853777512413195E-11
3.59090000000000042E10	9.72119928735904537E-11
3.59100000000000019E10	9.74394609122227173E-11
3.59109999999999996E10	9.76677864121304573E-11
3.59119999999999973E10	9.78969739889750556E-11
3.59129999999999949E10	9.81270281874395423E-11
3.59140000000000015E10	9.83579536843986801E-11
3.59149999999999991E10	9.85897551308525699E-11
3.59159999999999968E10	9.88224372199847423E-11
3.59169999999999945E10	9.90560046846701248E-11
3.59180000000000010E10	9.92904623041035350E-11
3.59189999999999987E10	9.95258148496986372E-11
3.59200000000000008E10	9.97620671941675496E-11
3.59209999999999985E10	9.99992241743289156E-11
3.59219999999999962E10	1.00237290689553848E-10
3.59230000000000027E10	1.00476271707419729E-10
3.59240000000000004E10	1.00716172179784857E-10
3.59249999999999980E10	1.00956997129371406E-10
3.59260000000000002E10	1.01198751564226774E-10
3.59269999999999978E10	1.01441440581717868E-10
3.59280000000000044E10	1.01685069301776165E-10
3.59290000000000020E10	1.01929642870025194E-10
3.59299999999999997E10	1.02175166465376477E-10
3.59309999999999974E10	1.02421645348824142E-10
3.59320000000000039E10	1.02669084749022632E-10
3.59330000000000060E10	1.02917489995587164E-10
3.59340000000000037E10	1.03166866409078817E-10
3.59350000000000014E10	1.03417219376840253E-10
3.59359999999999991E10	1.03668554311629357E-10
3.59369999999999967E10	1.03920876673276585E-10
3.59380000000000033E10	1.04174191939400562E-10
3.59390000000000009E10	1.04428505700926078E-10
3.59399999999999986E10	1.04683823494321593E-10
3.59409999999999963E10	1.04940150931440512E-10
3.59419999999999940E10	1.05197493697384492E-10
3.59429999999999961E10	1.05455857482962467E-10
3.59440000000000026E10	1.05715248031167564E-10
3.59450000000000003E10	1.05975671127875737E-10
3.59459999999999980E10	1.06237132627825726E-10
3.59469999999999956E10	1.06499638364896110E-10
3.59480000000000022E10	1.06763194245104720E-10
3.59489999999999998E10	1.07027806257971747E-10
3.59500000000000020E10	1.07293480424565946E-10
3.59509999999999996E10	1.07560222741379352E-10
3.59519999999999973E10	1.07828039334254910E-10
3.59530000000000038E10	1.08096936365674723E-10
3.59540000000000015E10	1.08366919963004715E-10
3.59549999999999992E10	1.08637996395225533E-10
3.59560000000000013E10	1.08910171948074774E-10
3.59569999999999990E10	1.09183452925031022E-10
3.59580000000000055E10	1.09457845707812429E-10
3.59590000000000032E10	1.09733356724129538E-10
3.59600000000000009E10	1.10009992425309600E-10
3.59609999999999985E10	1.10287759381278594E-10
3.59620000000000051E10	1.10566664090823985E-10
3.59630000000000027E10	1.10846713218003434E-10
3.59640000000000004E10	1.11127913437986003E-10
3.59649999999999981E10	1.11410271447057374E-10
3.59659999999999958E10	1.11693794061838747E-10
3.59669999999999979E10	1.11978488035000523E-10
3.59680000000000044E10	1.12264360290814680E-10
3.59690000000000021E10	1.12551417776110574E-10
3.59699999999999998E10	1.12839667435355451E-10
3.59709999999999974E10	1.13129116332831425E-10
3.59719999999999951E10	1.13419771553148729E-10
3.59729999999999972E10	1.13711640234501088E-10
3.59740000000000038E10	1.14004729600541421E-10
3.59750000000000014E10	1.14299046870329102E-10
3.59759999999999991E10	1.14594599405957154E-10
3.59769999999999968E10	1.14891394573072869E-10
3.59780000000000033E10	1.15189439775708991E-10
3.59790000000000010E10	1.15488742541963196E-10
3.59800000000000031E10	1.15789310388469646E-10
3.59810000000000008E10	1.16091150944245403E-10
3.59819999999999984E10	1.16394271855134934E-10
3.59830000000000050E10	1.16698680871679428E-10
3.59840000000000027E10	1.17004385745371886E-10
3.59850000000000003E10	1.17311394417035153E-10
3.59860000000000024E10	1.17619714720993818E-10
3.59870000000000001E10	1.17929354650873552E-10
3.59879999999999978E10	1.18240322273236664E-10
3.59889999999999954E10	1.18552625658493316E-10
3.59899999999999931E10	1.18866272995402400E-10
3.59909999999999997E10	1.19181272541029859E-10
3.59919999999999973E10	1.19497632564520706E-10
3.59930000000000039E10	1.19815361478683169E-10
3.59940000000000015E10	1.20134467668431189E-10
3.59949999999999992E10	1.20454959665506700E-10
3.59959999999999969E10	1.20776846075061828E-10
3.59969999999999990E10	1.21100135506232287E-10
3.59980000000000055E10	1.21424836672920566E-10
3.59990000000000032E10	1.21750958382394225E-10
3.60000000000000009E10	1.22078509502365518E-10
3.60009999999999986E10	1.22407498932756909E-10
3.60019999999999962E10	1.22737935707971668E-10
3.60029999999999983E10	1.23069828860627606E-10
3.60040000000000049E10	1.23403187639835155E-10
3.60050000000000026E10	1.23738021181103730E-10
3.60060000000000002E10	1.24074338830999387E-10
3.60069999999999979E10	1.24412149968542729E-10
3.60080000000000044E10	1.24751464043130778E-10
3.60090000000000021E10	1.25092290640872772E-10
3.60100000000000042E10	1.25434639365901601E-10
3.60110000000000019E10	1.25778519863782856E-10
3.60119999999999996E10	1.26123941984782073E-10
3.60129999999999972E10	1.26470915556482044E-10
3.60139999999999949E10	1.26819450536632705E-10
3.60150000000000015E10	1.27169556985318488E-10
3.60159999999999991E10	1.27521244977870252E-10
3.60169999999999968E10	1.27874524729660433E-10
3.60179999999999989E10	1.28229406548152802E-10
3.60189999999999966E10	1.28585900786590401E-10
3.60199999999999942E10	1.28944017946922673E-10
3.60210000000000008E10	1.29303768533522057E-10
3.60219999999999985E10	1.29665163222617896E-10
3.60230000000000050E10	1.30028212783502362E-10
