freq	dB(S(2,1))
3.59800000000000031E10	-6.76494171170001568E1
3.59810000000000008E10	-6.75801881789383252E1
3.59819999999999984E10	-6.75108711815120621E1
3.59830000000000050E10	-6.74414658705192682E1
3.59840000000000027E10	-6.73719719905623293E1
3.59850000000000003E10	-6.73023892850434180E1
3.59860000000000024E10	-6.72327174961543950E1
3.59870000000000001E10	-6.71629563648693484E1
3.59879999999999978E10	-6.70931056309367602E1
3.59889999999999954E10	-6.70231650328716633E1
3.59899999999999931E10	-6.69531343079456853E1
3.59909999999999997E10	-6.68830131921813820E1
3.59919999999999973E10	-6.68128014203415610E1
3.59930000000000039E10	-6.67424987259215108E1
3.59940000000000015E10	-6.66721048411413797E1
3.59949999999999992E10	-6.66016194969366371E1
3.59959999999999969E10	-6.65310424229488184E1
3.59969999999999990E10	-6.64603733475188285E1
3.59980000000000055E10	-6.63896119976762300E1
3.59990000000000032E10	-6.63187580991304326E1
3.60000000000000009E10	-6.62478113762626730E1
3.60009999999999986E10	-6.61767715521172750E1
3.60019999999999962E10	-6.61056383483900145E1
3.60029999999999983E10	-6.60344114854220088E1
3.60040000000000049E10	-6.59630906821888097E1
3.60050000000000026E10	-6.58916756562903760E1
3.60060000000000002E10	-6.58201661239432934E1
3.60069999999999979E10	-6.57485617999701599E1
3.60080000000000044E10	-6.56768623977891064E1
3.60090000000000021E10	-6.56050676294070723E1
3.60100000000000042E10	-6.55331772054059591E1
3.60110000000000019E10	-6.54611908349362359E1
3.60119999999999996E10	-6.53891082257045309E1
3.60129999999999972E10	-6.53169290839646521E1
3.60139999999999949E10	-6.52446531145071607E1
3.60150000000000015E10	-6.51722800206504438E1
3.60159999999999991E10	-6.50998095042267444E1
3.60169999999999968E10	-6.50272412655757126E1
3.60179999999999989E10	-6.49545750035318470E1
3.60189999999999966E10	-6.48818104154137565E1
3.60199999999999942E10	-6.48089471970139819E1
3.60210000000000008E10	-6.47359850425884709E1
3.60219999999999985E10	-6.46629236448438682E1
3.60230000000000050E10	-6.45897626949292736E1
3.60240000000000027E10	-6.45165018824228476E1
3.60250000000000004E10	-6.44431408953207985E1
3.60259999999999980E10	-6.43696794200267597E1
3.60270000000000001E10	-6.42961171413407762E1
3.60280000000000067E10	-6.42224537424457775E1
3.60290000000000044E10	-6.41486889048979769E1
3.60300000000000020E10	-6.40748223086142055E1
3.60309999999999997E10	-6.40008536318592469E1
3.60319999999999974E10	-6.39267825512354726E1
3.60329999999999995E10	-6.38526087416696875E1
3.60340000000000060E10	-6.37783318764004292E1
3.60350000000000037E10	-6.37039516269664841E1
3.60360000000000014E10	-6.36294676631953404E1
3.60369999999999990E10	-6.35548796531871663E1
3.60379999999999967E10	-6.34801872633062381E1
3.60390000000000033E10	-6.34053901581656021E1
3.60400000000000009E10	-6.33304880006138138E1
3.60409999999999986E10	-6.32554804517248481E1
3.60419999999999963E10	-6.31803671707808423E1
3.60429999999999984E10	-6.31051478152615974E1
3.60439999999999960E10	-6.30298220408301013E1
3.60450000000000026E10	-6.29543895013193477E1
3.60460000000000003E10	-6.28788498487174596E1
3.60469999999999979E10	-6.28032027331561693E1
3.60480000000000000E10	-6.27274478028943250E1
3.60489999999999977E10	-6.26515847043047991E1
3.60499999999999954E10	-6.25756130818603307E1
3.60510000000000019E10	-6.24995325781202737E1
3.60519999999999996E10	-6.24233428337126028E1
3.60530000000000062E10	-6.23470434873229173E1
3.60540000000000038E10	-6.22706341756779747E1
3.60550000000000015E10	-6.21941145335301560E1
3.60559999999999992E10	-6.21174841936434596E1
3.60570000000000013E10	-6.20407427867783845E1
3.60580000000000078E10	-6.19638899416739886E1
3.60590000000000055E10	-6.18869252850366536E1
3.60600000000000032E10	-6.18098484415204741E1
3.60610000000000008E10	-6.17326590337124070E1
3.60619999999999985E10	-6.16553566821173327E1
3.60630000000000006E10	-6.15779410051413389E1
3.60639999999999983E10	-6.15004116190734962E1
3.60649999999999959E10	-6.14227681380731472E1
3.60659999999999936E10	-6.13450101741485643E1
3.60669999999999913E10	-6.12671373371439110E1
3.60679999999999978E10	-6.11891492347206611E1
3.60690000000000044E10	-6.11110454723392404E1
3.60700000000000021E10	-6.10328256532436431E1
3.60709999999999997E10	-6.09544893784430641E1
3.60719999999999974E10	-6.08760362466933280E1
3.60729999999999995E10	-6.07974658544799329E1
3.60739999999999972E10	-6.07187777959998076E1
3.60750000000000037E10	-6.06399716631419672E1
3.60760000000000014E10	-6.05610470454705307E1
3.60769999999999991E10	-6.04820035302050751E1
3.60780000000000012E10	-6.04028407022018587E1
3.60789999999999988E10	-6.03235581439344326E1
3.60799999999999965E10	-6.02441554354754327E1
3.60810000000000031E10	-6.01646321544751572E1
3.60820000000000007E10	-6.00849878761440870E1
3.60830000000000073E10	-6.00052221732315516E1
3.60840000000000050E10	-5.99253346160052303E1
3.60850000000000026E10	-5.98453247722324377E1
3.60860000000000003E10	-5.97651922071584618E1
3.60870000000000024E10	-5.96849364834852381E1
3.60880000000000001E10	-5.96045571613515524E1
3.60889999999999977E10	-5.95240537983118934E1
3.60899999999999954E10	-5.94434259493128181E1
3.60909999999999931E10	-5.93626731666747531E1
3.60919999999999996E10	-5.92817950000670546E1
3.60930000000000017E10	-5.92007909964869494E1
3.60939999999999994E10	-5.91196607002376595E1
3.60949999999999971E10	-5.90384036529052114E1
3.60959999999999948E10	-5.89570193933346864E1
3.60969999999999924E10	-5.88755074576095705E1
3.60979999999999990E10	-5.87938673790263344E1
3.60990000000000055E10	-5.87120986880702489E1
3.61000000000000032E10	-5.86302009123929757E1
3.61010000000000009E10	-5.85481735767895550E1
3.61019999999999985E10	-5.84660162031693442E1
3.61030000000000006E10	-5.83837283105369220E1
3.61039999999999983E10	-5.83013094149633204E1
3.61050000000000049E10	-5.82187590295619462E1
3.61060000000000025E10	-5.81360766644634896E1
3.61070000000000002E10	-5.80532618267892797E1
3.61080000000000023E10	-5.79703140206248957E1
3.61090000000000000E10	-5.78872327469963555E1
3.61099999999999977E10	-5.78040175038399440E1
3.61110000000000042E10	-5.77206677859763495E1
3.61120000000000019E10	-5.76371830850848799E1
3.61129999999999995E10	-5.75535628896743567E1
3.61139999999999972E10	-5.74698066850549072E1
3.61149999999999949E10	-5.73859139533106877E1
3.61160000000000014E10	-5.73018841732720574E1
3.61169999999999991E10	-5.72177168204831332E1
3.61180000000000012E10	-5.71334113671771426E1
3.61189999999999989E10	-5.70489672822432858E1
3.61199999999999966E10	-5.69643840311986605E1
3.61209999999999942E10	-5.68796610761581878E1
3.61220000000000008E10	-5.67947978758016170E1
3.61230000000000029E10	-5.67097938853462669E1
3.61240000000000006E10	-5.66246485565131685E1
3.61249999999999982E10	-5.65393613374941761E1
3.61259999999999959E10	-5.64539316729234120E1
3.61269999999999936E10	-5.63683590038430360E1
3.61280000000000001E10	-5.62826427676692553E1
3.61290000000000067E10	-5.61967823981609627E1
3.61300000000000043E10	-5.61107773253854791E1
3.61310000000000020E10	-5.60246269756837467E1
3.61319999999999997E10	-5.59383307716374034E1
3.61330000000000018E10	-5.58518881320328209E1
3.61339999999999995E10	-5.57652984718253997E1
3.61350000000000060E10	-5.56785612021060583E1
3.61360000000000037E10	-5.55916757300631748E1
3.61370000000000013E10	-5.55046414589458603E1
3.61379999999999990E10	-5.54174577880282282E1
3.61389999999999967E10	-5.53301241125728183E1
3.61399999999999988E10	-5.52426398237881244E1
3.61409999999999965E10	-5.51550043087965847E1
3.61419999999999941E10	-5.50672169505913534E1
3.61430000000000007E10	-5.49792771279975323E1
3.61439999999999984E10	-5.48911842156342988E1
3.61449999999999960E10	-5.48029375838734367E1
3.61460000000000026E10	-5.47145365987967303E1
3.61470000000000002E10	-5.46259806221589894E1
3.61480000000000024E10	-5.45372690113428238E1
3.61490000000000000E10	-5.44484011193158590E1
3.61499999999999977E10	-5.43593762945915415E1
3.61509999999999954E10	-5.42701938811820916E1
3.61520000000000019E10	-5.41808532185564395E1
3.61530000000000040E10	-5.40913536415945551E1
3.61540000000000017E10	-5.40016944805446997E1
3.61549999999999994E10	-5.39118750609743813E1
3.61559999999999970E10	-5.38218947037274020E1
3.61569999999999947E10	-5.37317527248752302E1
3.61580000000000013E10	-5.36414484356690746E1
3.61590000000000078E10	-5.35509811424935300E1
3.61600000000000055E10	-5.34603501468184472E1
3.61610000000000031E10	-5.33695547451455354E1
3.61620000000000008E10	-5.32785942289646641E1
3.61629999999999985E10	-5.31874678846978188E1
3.61640000000000006E10	-5.30961749936506777E1
3.61649999999999983E10	-5.30047148319601824E1
3.61659999999999959E10	-5.29130866705436098E1
3.61669999999999936E10	-5.28212897750404498E1
3.61680000000000001E10	-5.27293234057642479E1
3.61689999999999978E10	-5.26371868176458424E1
3.61699999999999999E10	-5.25448792601751435E1
3.61709999999999976E10	-5.24523999773489269E1
3.61719999999999953E10	-5.23597482076138121E1
3.61730000000000018E10	-5.22669231838046944E1
3.61739999999999995E10	-5.21739241330913917E1
3.61749999999999972E10	-5.20807502769147934E1
3.61760000000000037E10	-5.19874008309308167E1
3.61770000000000014E10	-5.18938750049482778E1
3.61780000000000035E10	-5.18001720028642954E1
3.61790000000000012E10	-5.17062910226078287E1
3.61799999999999988E10	-5.16122312560712704E1
3.61809999999999965E10	-5.15179918890476518E1
3.61820000000000030E10	-5.14235721011664104E1
3.61830000000000052E10	-5.13289710658281084E1
3.61840000000000028E10	-5.12341879501337427E1
3.61850000000000005E10	-5.11392219148218263E1
3.61859999999999982E10	-5.10440721141980269E1
3.61869999999999958E10	-5.09487376960617500E1
3.61880000000000024E10	-5.08532178016414793E1
3.61890000000000001E10	-5.07575115655194242E1
3.61899999999999977E10	-5.06616181155590262E1
3.61909999999999954E10	-5.05655365728318262E1
3.61919999999999931E10	-5.04692660515445102E1
3.61929999999999996E10	-5.03728056589593987E1
3.61940000000000017E10	-5.02761544953198314E1
3.61949999999999994E10	-5.01793116537730466E1
3.61959999999999971E10	-5.00822762202880867E1
3.61969999999999947E10	-4.99850472735784912E1
3.61980000000000013E10	-4.98876238850207177E1
3.61989999999999990E10	-4.97900051185682191E1
3.62000000000000011E10	-4.96921900306719877E1
3.62009999999999987E10	-4.95941776701927584E1
3.62019999999999964E10	-4.94959670783154237E1
3.62030000000000030E10	-4.93975572884616376E1
3.62040000000000006E10	-4.92989473262032796E1
3.62049999999999983E10	-4.92001362091661587E1
3.62060000000000048E10	-4.91011229469465071E1
3.62070000000000025E10	-4.90019065410118237E1
3.62080000000000046E10	-4.89024859846093030E1
3.62090000000000023E10	-4.88028602626708352E1
3.62100000000000000E10	-4.87030283517157336E1
3.62109999999999976E10	-4.86029892197501390E1
3.62120000000000042E10	-4.85027418261693910E1
3.62130000000000019E10	-4.84022851216561456E1
3.62139999999999995E10	-4.83016180480764046E1
3.62149999999999972E10	-4.82007395383750215E1
3.62159999999999949E10	-4.80996485164726550E1
3.62169999999999970E10	-4.79983438971515852E1
3.62180000000000035E10	-4.78968245859519026E1
3.62190000000000012E10	-4.77950894790592073E1
3.62199999999999989E10	-4.76931374631889771E1
3.62209999999999965E10	-4.75909674154744167E1
3.62219999999999942E10	-4.74885782033503645E1
3.62230000000000008E10	-4.73859686844328731E1
3.62240000000000029E10	-4.72831377064006553E1
3.62250000000000005E10	-4.71800841068737142E1
3.62259999999999982E10	-4.70768067132865209E1
3.62269999999999959E10	-4.69733043427654451E1
3.62280000000000024E10	-4.68695758019989306E1
3.62290000000000001E10	-4.67656198871075723E1
3.62300000000000022E10	-4.66614353835143891E1
3.62309999999999999E10	-4.65570210658056371E1
3.62319999999999975E10	-4.64523756976005409E1
3.62330000000000041E10	-4.63474980314086338E1
3.62340000000000018E10	-4.62423868084899947E1
3.62349999999999994E10	-4.61370407587124021E1
3.62360000000000060E10	-4.60314586004082127E1
3.62370000000000037E10	-4.59256390402204939E1
3.62380000000000013E10	-4.58195807729591298E1
3.62389999999999990E10	-4.57132824814459582E1
3.62399999999999967E10	-4.56067428363568084E1
3.62409999999999988E10	-4.54999604960681214E1
3.62419999999999964E10	-4.53929341064941916E1
3.62430000000000030E10	-4.52856623009224446E1
3.62440000000000007E10	-4.51781436998519048E1
3.62449999999999983E10	-4.50703769108206043E1
3.62459999999999960E10	-4.49623605282342709E1
3.62469999999999981E10	-4.48540931331946524E1
3.62480000000000047E10	-4.47455732933210459E1
3.62490000000000023E10	-4.46367995625661074E1
3.62500000000000000E10	-4.45277704810387931E1
3.62509999999999977E10	-4.44184845748120161E1
3.62519999999999953E10	-4.43089403557354888E1
3.62530000000000019E10	-4.41991363212413635E1
3.62540000000000040E10	-4.40890709541505110E1
3.62550000000000017E10	-4.39787427224660377E1
3.62559999999999993E10	-4.38681500791767931E1
3.62569999999999970E10	-4.37572914620462505E1
3.62580000000000036E10	-4.36461652934023459E1
3.62590000000000012E10	-4.35347699799227073E1
3.62600000000000033E10	-4.34231039124192097E1
3.62610000000000010E10	-4.33111654656100953E1
3.62619999999999987E10	-4.31989529978987008E1
3.62629999999999963E10	-4.30864648511412618E1
3.62639999999999940E10	-4.29736993504114029E1
3.62650000000000006E10	-4.28606548037640422E1
3.62659999999999982E10	-4.27473295019903876E1
3.62669999999999959E10	-4.26337217183693973E1
3.62680000000000025E10	-4.25198297084194987E1
3.62690000000000001E10	-4.24056517096389030E1
3.62699999999999978E10	-4.22911859412430857E1
3.62709999999999999E10	-4.21764306039023573E1
3.62719999999999976E10	-4.20613838794692008E1
3.62730000000000041E10	-4.19460439306986643E1
3.62740000000000018E10	-4.18304089009730173E1
3.62749999999999995E10	-4.17144769140106053E1
3.62759999999999971E10	-4.15982460735735060E1
3.62769999999999992E10	-4.14817144631733470E1
3.62780000000000058E10	-4.13648801457654614E1
3.62790000000000035E10	-4.12477411634383806E1
3.62800000000000011E10	-4.11302955371030254E1
3.62809999999999988E10	-4.10125412661700217E1
3.62819999999999965E10	-4.08944763282184631E1
3.62830000000000030E10	-4.07760986786676849E1
3.62840000000000051E10	-4.06574062504365585E1
3.62850000000000028E10	-4.05383969535910449E1
3.62860000000000005E10	-4.04190686750005046E1
3.62869999999999981E10	-4.02994192779677274E1
3.62879999999999958E10	-4.01794466018663599E1
3.62890000000000024E10	-4.00591484617671689E1
3.62900000000000000E10	-3.99385226480506228E1
3.62909999999999977E10	-3.98175669260221543E1
3.62919999999999954E10	-3.96962790355142170E1
3.62929999999999975E10	-3.95746566904751162E1
3.62939999999999952E10	-3.94526975785618594E1
3.62950000000000017E10	-3.93303993607146429E1
3.62959999999999994E10	-3.92077596707252374E1
3.62969999999999970E10	-3.90847761147997508E1
3.62980000000000036E10	-3.89614462711102316E1
3.62990000000000013E10	-3.88377676893332113E1
3.62999999999999989E10	-3.87137378901870033E1
3.63010000000000010E10	-3.85893543649523352E1
3.63019999999999987E10	-3.84646145749853030E1
3.63030000000000053E10	-3.83395159512221051E1
3.63040000000000029E10	-3.82140558936715502E1
3.63050000000000006E10	-3.80882317708945539E1
3.63059999999999983E10	-3.79620409194792163E1
3.63070000000000004E10	-3.78354806434985758E1
3.63080000000000069E10	-3.77085482139581085E1
3.63090000000000046E10	-3.75812408682345245E1
3.63100000000000023E10	-3.74535558095008403E1
3.63109999999999999E10	-3.73254902061356697E1
3.63119999999999976E10	-3.71970411911276821E1
3.63130000000000042E10	-3.70682058614580034E1
3.63140000000000018E10	-3.69389812774750226E1
3.63149999999999995E10	-3.68093644622577765E1
3.63159999999999972E10	-3.66793524009563310E1
3.63169999999999948E10	-3.65489420401261267E1
3.63179999999999970E10	-3.64181302870469059E1
3.63190000000000035E10	-3.62869140090218867E1
3.63200000000000012E10	-3.61552900326632720E1
3.63209999999999988E10	-3.60232551431664216E1
3.63219999999999965E10	-3.58908060835629295E1
3.63229999999999986E10	-3.57579395539545697E1
3.63239999999999963E10	-3.56246522107414876E1
3.63250000000000028E10	-3.54909406658181359E1
3.63260000000000005E10	-3.53568014857624835E1
3.63269999999999982E10	-3.52222311910013719E1
3.63280000000000047E10	-3.50872262549592850E1
3.63290000000000024E10	-3.49517831031850790E1
3.63300000000000001E10	-3.48158981124638967E1
3.63310000000000022E10	-3.46795676099012473E1
3.63319999999999999E10	-3.45427878719926573E1
3.63330000000000064E10	-3.44055551236686608E1
3.63340000000000041E10	-3.42678655373199437E1
3.63350000000000017E10	-3.41297152317962205E1
3.63359999999999994E10	-3.39911002713859256E1
3.63370000000000015E10	-3.38520166647706855E1
3.63379999999999992E10	-3.37124603639520704E1
3.63389999999999969E10	-3.35724272631610798E1
3.63399999999999945E10	-3.34319131977343265E1
3.63409999999999922E10	-3.32909139429647150E1
3.63419999999999987E10	-3.31494252129342115E1
3.63430000000000053E10	-3.30074426593044823E1
3.63440000000000030E10	-3.28649618700909318E1
3.63450000000000006E10	-3.27219783684037102E1
3.63459999999999983E10	-3.25784876111532373E1
3.63469999999999960E10	-3.24344849877372798E1
3.63479999999999981E10	-3.22899658186871985E1
3.63490000000000046E10	-3.21449253542804758E1
3.63500000000000023E10	-3.19993587731319939E1
3.63510000000000000E10	-3.18532611807376798E1
3.63519999999999976E10	-3.17066276079907672E1
3.63529999999999998E10	-3.15594530096653081E1
3.63539999999999974E10	-3.14117322628558870E1
3.63550000000000040E10	-3.12634601653844335E1
3.63560000000000016E10	-3.11146314341695840E1
3.63569999999999993E10	-3.09652407035574839E1
3.63580000000000059E10	-3.08152825236046635E1
3.63590000000000035E10	-3.06647513583341214E1
3.63600000000000012E10	-3.05136415839381581E1
3.63610000000000033E10	-3.03619474869411876E1
3.63620000000000010E10	-3.02096632623251349E1
3.63629999999999987E10	-3.00567830116013557E1
3.63639999999999963E10	-2.99033007408394891E1
3.63649999999999940E10	-2.97492103586567103E1
3.63660000000000005E10	-2.95945056741515744E1
3.63669999999999982E10	-2.94391803947904718E1
3.63680000000000003E10	-2.92832281242505221E1
3.63689999999999980E10	-2.91266423602070113E1
3.63699999999999957E10	-2.89694164920687358E1
3.63709999999999933E10	-2.88115437986688638E1
3.63719999999999999E10	-2.86530174458965448E1
3.63730000000000064E10	-2.84938304842751133E1
3.63740000000000041E10	-2.83339758464933977E1
3.63750000000000018E10	-2.81734463448717642E1
3.63759999999999994E10	-2.80122346687801604E1
3.63769999999999971E10	-2.78503333819993593E1
3.63779999999999992E10	-2.76877349200242584E1
3.63790000000000058E10	-2.75244315873074807E1
3.63800000000000034E10	-2.73604155544562477E1
3.63810000000000011E10	-2.71956788553594775E1
3.63819999999999988E10	-2.70302133842661529E1
3.63830000000000009E10	-2.68640108928062116E1
3.63839999999999986E10	-2.66970629869509635E1
3.63850000000000051E10	-2.65293611239229765E1
3.63860000000000028E10	-2.63608966090468400E1
3.63870000000000005E10	-2.61916605925505808E1
3.63879999999999981E10	-2.60216440663069193E1
3.63889999999999958E10	-2.58508378605368705E1
3.63900000000000023E10	-2.56792326404512083E1
3.63910000000000000E10	-2.55068189028529790E1
3.63919999999999977E10	-2.53335869726996110E1
3.63929999999999998E10	-2.51595269996205984E1
3.63939999999999975E10	-2.49846289543992484E1
3.63949999999999951E10	-2.48088826254292938E1
3.63960000000000017E10	-2.46322776151443623E1
3.63969999999999994E10	-2.44548033364253969E1
3.63980000000000015E10	-2.42764490090010288E1
3.63989999999999991E10	-2.40972036558390457E1
3.63999999999999968E10	-2.39170560995533510E1
3.64009999999999945E10	-2.37359949588168906E1
3.64020000000000010E10	-2.35540086448038988E1
3.64030000000000076E10	-2.33710853576814648E1
3.64040000000000052E10	-2.31872130831500689E1
3.64050000000000029E10	-2.30023795890536631E1
3.64060000000000006E10	-2.28165724220969901E1
3.64069999999999983E10	-2.26297789046570053E1
3.64080000000000004E10	-2.24419861317395464E1
3.64090000000000069E10	-2.22531809681039805E1
3.64100000000000046E10	-2.20633500455721610E1
3.64110000000000023E10	-2.18724797605586962E1
3.64119999999999999E10	-2.16805562718809464E1
3.64129999999999976E10	-2.14875654988512377E1
3.64139999999999997E10	-2.12934931197282884E1
3.64149999999999974E10	-2.10983245705677103E1
3.64159999999999950E10	-2.09020450445264805E1
3.64169999999999927E10	-2.07046394916805765E1
3.64179999999999993E10	-2.05060926194418958E1
3.64189999999999969E10	-2.03063888936346926E1
3.64200000000000035E10	-2.01055125403213797E1
3.64210000000000012E10	-1.99034475484878226E1
3.64219999999999988E10	-1.97001776736772927E1
3.64230000000000009E10	-1.94956864426967469E1
3.64239999999999986E10	-1.92899571595408936E1
3.64249999999999963E10	-1.90829729126646930E1
3.64260000000000028E10	-1.88747165837647524E1
3.64270000000000005E10	-1.86651708582737674E1
3.64280000000000026E10	-1.84543182377491055E1
3.64290000000000003E10	-1.82421410543770124E1
3.64299999999999979E10	-1.80286214878656570E1
3.64309999999999956E10	-1.78137415849694891E1
3.64320000000000022E10	-1.75974832819753924E1
3.64330000000000087E10	-1.73798284304876671E1
3.64340000000000064E10	-1.71607588268785993E1
3.64350000000000041E10	-1.69402562458314354E1
3.64360000000000017E10	-1.67183024784467094E1
3.64369999999999994E10	-1.64948793754183853E1
3.64380000000000015E10	-1.62699688958522293E1
3.64389999999999992E10	-1.60435531623781635E1
3.64399999999999968E10	-1.58156145232415679E1
3.64409999999999945E10	-1.55861356221601910E1
3.64419999999999922E10	-1.53550994768232951E1
3.64429999999999987E10	-1.51224895669767978E1
3.64440000000000008E10	-1.48882899331504825E1
3.64449999999999985E10	-1.46524852872228073E1
3.64459999999999962E10	-1.44150611360825276E1
3.64469999999999938E10	-1.41760039198403365E1
3.64480000000000004E10	-1.39353011661589643E1
3.64489999999999981E10	-1.36929416624112998E1
3.64500000000000046E10	-1.34489156475878069E1
3.64510000000000023E10	-1.32032150260410908E1
3.64520000000000000E10	-1.29558336053182499E1
3.64530000000000021E10	-1.27067673605839748E1
3.64539999999999997E10	-1.24560147283588862E1
3.64549999999999974E10	-1.22035769324438936E1
3.64560000000000040E10	-1.19494583452655800E1
3.64570000000000016E10	-1.16936668879743011E1
3.64580000000000037E10	-1.14362144729409509E1
3.64590000000000014E10	-1.11771174925049466E1
3.64599999999999991E10	-1.09163973579746565E1
3.64609999999999967E10	-1.06540810930652619E1
3.64620000000000033E10	-1.03902019860941830E1
3.64630000000000010E10	-1.01248003052092139E1
3.64639999999999986E10	-9.85792408088898497E0
3.64649999999999963E10	-9.58962995978646582E0
3.64659999999999940E10	-9.31998413350079957E0
3.64670000000000005E10	-9.04906334534211432E0
3.64680000000000026E10	-8.77695597722886234E0
3.64690000000000003E10	-8.50376321761242160E0
3.64699999999999980E10	-8.22960030965434441E0
3.64709999999999956E10	-7.95459787673613050E0
3.64719999999999933E10	-7.67890331955842775E0
3.64729999999999999E10	-7.40268227558618452E0
3.64740000000000020E10	-7.12612012733812961E0
3.64749999999999996E10	-6.84942354072051618E0
3.64759999999999973E10	-6.57282200845907560E0
3.64769999999999950E10	-6.29656936639378628E0
3.64780000000000015E10	-6.02094524210052207E0
3.64789999999999992E10	-5.74625638601038879E0
3.64800000000000058E10	-5.47283782511895467E0
3.64810000000000034E10	-5.20105376872978908E0
3.64820000000000011E10	-4.93129818502325090E0
3.64830000000000032E10	-4.66399495721469570E0
3.64840000000000009E10	-4.39959751946743172E0
3.64849999999999985E10	-4.13858786685148150E0
3.64860000000000051E10	-3.88147483171554075E0
3.64870000000000028E10	-3.62879152237167002E0
3.64880000000000004E10	-3.38109183068001462E0
3.64889999999999981E10	-3.13894593444043757E0
3.64899999999999958E10	-2.90293474951602892E0
3.64909999999999979E10	-2.67364332624024303E0
3.64919999999999956E10	-2.45165323447459205E0
3.64930000000000021E10	-2.23753404029970149E0
3.64939999999999998E10	-2.03183404219852637E0
3.64949999999999974E10	-1.83507050130177007E0
3.64959999999999951E10	-1.64771966344310439E0
3.64970000000000017E10	-1.47020692399645059E0
3.64980000000000038E10	-1.30289752300431383E0
3.64990000000000014E10	-1.14608817193132562E0
3.64999999999999991E10	-9.99999999999839417E-1
3.65009999999999968E10	-8.64773165560981205E-1
3.65019999999999945E10	-7.40463407386018435E-1
3.65030000000000010E10	-6.27040716767303330E-1
3.65040000000000031E10	-5.24390201276815482E-1
3.65050000000000008E10	-4.32315094602881800E-1
3.65059999999999985E10	-3.50541754618109991E-1
3.65069999999999961E10	-2.78726393546881512E-1
3.65080000000000027E10	-2.16463207932360557E-1
3.65090000000000003E10	-1.63293527245950676E-1
3.65100000000000069E10	-1.18715580291728640E-1
3.65110000000000046E10	-8.21944867304232396E-2
3.65120000000000022E10	-5.31721131251310464E-2
3.65129999999999999E10	-3.10764830102784950E-2
3.65139999999999976E10	-1.53304920689044888E-2
3.65149999999999997E10	-5.35974597658315943E-3
3.65159999999999973E10	-5.99404099223643172E-4
3.65169999999999950E10	-4.99972545388243539E-4
3.65180000000000016E10	-4.53204197531991504E-3
3.65189999999999992E10	-1.21900074351041199E-2
3.65199999999999969E10	-2.29948388406636361E-2
3.65209999999999990E10	-3.64959920720922515E-2
3.65219999999999967E10	-5.22725630708507083E-2
3.65230000000000032E10	-6.99337923155690788E-2
3.65240000000000009E10	-8.91190261900713843E-2
3.65249999999999986E10	-1.09497236589759495E-1
3.65259999999999962E10	-1.30766192038777729E-1
3.65270000000000028E10	-1.52651363774489646E-1
3.65280000000000049E10	-1.74904639668048723E-1
3.65290000000000026E10	-1.97302908162143131E-1
3.65300000000000002E10	-2.19646564165923586E-1
3.65309999999999979E10	-2.41757979360521258E-1
3.65319999999999956E10	-2.63479970833468302E-1
3.65330000000000021E10	-2.84674294471648359E-1
3.65340000000000042E10	-3.05220183102219789E-1
3.65350000000000019E10	-3.25012943933798315E-1
3.65359999999999996E10	-3.43962625348317896E-1
3.65369999999999973E10	-3.61992759423479260E-1
3.65379999999999949E10	-3.79039183629966958E-1
3.65390000000000015E10	-3.95048942838018835E-1
3.65399999999999991E10	-4.09979271001180212E-1
3.65409999999999968E10	-4.23796650548424214E-1
3.65419999999999945E10	-4.36475946559175654E-1
3.65430000000000010E10	-4.47999612121979141E-1
3.65439999999999987E10	-4.58356960849156714E-1
3.65450000000000008E10	-4.67543502268817601E-1
3.65459999999999985E10	-4.75560335716317883E-1
3.65469999999999962E10	-4.82413598349320782E-1
3.65480000000000027E10	-4.88113962999022455E-1
3.65490000000000004E10	-4.92676181714936945E-1
3.65499999999999980E10	-4.96118671045127613E-1
3.65510000000000002E10	-4.98463135305315852E-1
3.65519999999999978E10	-4.99734224317803655E-1
3.65530000000000044E10	-4.99959222333265885E-1
3.65540000000000020E10	-4.99167765084568593E-1
3.65549999999999997E10	-4.97391582150714573E-1
3.65559999999999974E10	-4.94664262033388269E-1
3.65570000000000039E10	-4.91021037562379092E-1
3.65580000000000060E10	-4.86498589449204921E-1
3.65590000000000037E10	-4.81134866001034212E-1
3.65600000000000014E10	-4.74968917186973272E-1
3.65609999999999991E10	-4.68040741416319239E-1
3.65619999999999967E10	-4.60391143547700299E-1
3.65630000000000033E10	-4.52061602792219652E-1
3.65640000000000009E10	-4.43094149310593011E-1
3.65649999999999986E10	-4.33531248429719618E-1
3.65659999999999963E10	-4.23415691522290949E-1
3.65669999999999940E10	-4.12790492699594047E-1
3.65679999999999961E10	-4.01698790570414044E-1
3.65690000000000026E10	-3.90183754410506545E-1
3.65700000000000003E10	-3.78288494176306944E-1
3.65709999999999980E10	-3.66055973873719909E-1
3.65719999999999956E10	-3.53528927872153709E-1
3.65730000000000022E10	-3.40749779819318110E-1
3.65739999999999998E10	-3.27760563880808720E-1
3.65750000000000020E10	-3.14602848085506492E-1
3.65759999999999996E10	-3.01317659615013511E-1
3.65769999999999973E10	-2.87945411927561112E-1
3.65780000000000038E10	-2.74525833651399376E-1
3.65790000000000015E10	-2.61097899228273533E-1
3.65799999999999992E10	-2.47699761326791545E-1
3.65810000000000013E10	-2.34368685079835304E-1
3.65819999999999990E10	-2.21140984231773441E-1
3.65830000000000055E10	-2.08051959311247314E-1
