freq	dBm(outm1f)
3.43709090909090875E10	-3.73747153875065496E1
3.43727272727272615E10	-3.74988803016805283E1
3.43745454545454532E10	-3.73333995837405030E1
3.43763636363636271E10	-3.73202500713833540E1
3.43781818181818100E10	-3.68409249800935257E1
3.43800000000000017E10	-3.66060737497419453E1
3.43818181818181889E10	-3.66013684764932634E1
3.43836363636363718E10	-3.60625873018756948E1
3.43854545454545502E10	-3.59845846989797602E1
3.43872727272727285E10	-3.61409864124255531E1
3.43890909090909114E10	-3.62975734752609602E1
3.43909090909090898E10	-3.62590985326826942E1
3.43927272727272726E10	-3.57655034331889254E1
3.43945454545454510E10	-3.55314219649265439E1
3.43963636363636294E10	-3.57183196634877476E1
3.43981818181818122E10	-3.55351821729550377E1
3.43999999999999995E10	-3.58603657916958607E1
3.44018181818181912E10	-3.55913609009224441E1
3.44036363636363740E10	-3.53398457811280853E1
3.44054545454545480E10	-3.52231068859719576E1
3.44072727272727352E10	-3.48219079311469937E1
3.44090909090909136E10	-3.48453102424108518E1
3.44109090909090920E10	-3.48695897204139360E1
3.44127272727272659E10	-3.50385049570716101E1
3.44145454545454532E10	-3.53293710401328553E1
3.44163636363636360E10	-3.52874147750596112E1
3.44181818181818144E10	-3.49002531442835950E1
3.44200000000000017E10	-3.44936811221634887E1
3.44218181818181890E10	-3.44185572283426078E1
3.44236363636363674E10	-3.46540687921404222E1
3.44254545454545413E10	-3.50015545581107279E1
3.44272727272727375E10	-3.48092057769126573E1
3.44290909090909114E10	-3.46734567034754448E1
3.44309090909090898E10	-3.43538644349723032E1
3.44327272727272637E10	-3.44435146292938921E1
3.44345454545454555E10	-3.46862077942589897E1
3.44363636363636294E10	-3.45014261407931500E1
3.44381818181818122E10	-3.47756013464894309E1
3.44399999999999995E10	-3.45208218619516893E1
3.44418181818181912E10	-3.46417796481823270E1
3.44436363636363740E10	-3.47303913260318975E1
3.44454545454545435E10	-3.44968120746579965E1
3.44472727272727308E10	-3.45347442880319733E1
3.44490909090909136E10	-3.42335128847660730E1
3.44509090909090920E10	-3.45466004283262018E1
3.44527272727272660E10	-3.52702316070728106E1
3.44545454545454533E10	-3.51850938746104580E1
3.44563636363636316E10	-3.49444485125220439E1
3.44581818181818145E10	-3.45302512239292980E1
3.44600000000000017E10	-3.43038967841894404E1
3.44618181818181890E10	-3.47284475808790472E1
3.44636363636363674E10	-3.49683571896918810E1
3.44654545454545413E10	-3.49897583921513800E1
3.44672727272727375E10	-3.47270260224706462E1
3.44690909090909070E10	-3.46762171714087852E1
3.44709090909090898E10	-3.49360664018391276E1
3.44727272727272638E10	-3.47677188038037954E1
3.44745454545454555E10	-3.44213300900610619E1
3.44763636363636294E10	-3.40533492240475644E1
3.44781818181818078E10	-3.39852375543065799E1
3.44800000000000040E10	-3.42815981296346717E1
3.44818181818181824E10	-3.42021033683840070E1
3.44836363636363652E10	-3.39788358330640961E1
3.44854545454545436E10	-3.36249736079671635E1
3.44872727272727309E10	-3.32398747190924215E1
3.44890909090909048E10	-3.33645089705933984E1
3.44909090909090832E10	-3.32334910818062923E1
3.44927272727272660E10	-3.31411498718071496E1
3.44945454545454533E10	-3.31669973912158422E1
3.44963636363636272E10	-3.28325304464598755E1
3.44981818181818056E10	-3.28223211569158124E1
3.45000000000000018E10	-3.26055284003503809E1
3.45018181818181935E10	-3.25521585251591805E1
3.45036363636363763E10	-3.26373035738430772E1
3.45054545454545458E10	-3.25649258808795006E1
3.45072727272727331E10	-3.26004471454792810E1
3.45090909090909159E10	-3.25211811036768506E1
3.45109090909090943E10	-3.27414257680042198E1
3.45127272727272683E10	-3.30224008758910070E1
3.45145454545454555E10	-3.26599130699843698E1
3.45163636363636339E10	-3.24738762330677977E1
3.45181818181818167E10	-3.24186049289439371E1
3.45199999999999951E10	-3.27329009315962427E1
3.45218181818181913E10	-3.31341407883448236E1
3.45236363636363697E10	-3.31689758042866512E1
3.45254545454545436E10	-3.31463965959043794E1
3.45272727272727398E10	-3.27548904215154035E1
3.45290909090909093E10	-3.27219482413059737E1
3.45309090909090921E10	-3.25277159577831387E1
3.45327272727272661E10	-3.24768301488306665E1
3.45345454545454578E10	-3.25423815311398368E1
3.45363636363636317E10	-3.24226446420372483E1
3.45381818181818101E10	-3.22744793965161936E1
3.45399999999999974E10	-3.19298620439918190E1
3.45418181818181846E10	-3.16954222486614867E1
3.45436363636363675E10	-3.19670009879376149E1
3.45454545454545459E10	-3.15151613821323640E1
3.45472727272727331E10	-3.13438730607249738E1
3.45490909090909071E10	-3.09812878199946340E1
3.45509090909090855E10	-3.10613797871544639E1
3.45527272727272683E10	-3.14048257668771402E1
3.45545454545454556E10	-3.15185853527010673E1
3.45563636363636295E10	-3.17662558421686558E1
3.45581818181818079E10	-3.17936126788267037E1
3.45600000000000041E10	-3.17355006749403401E1
3.45618181818181913E10	-3.18621963421327070E1
3.45636363636363697E10	-3.18937735011954349E1
3.45654545454545437E10	-3.24427302020593222E1
3.45672727272727354E10	-3.28801452656661297E1
3.45690909090909093E10	-3.32149158725822113E1
3.45709090909090921E10	-3.31943860006738856E1
3.45727272727272616E10	-3.29666634196826980E1
3.45745454545454578E10	-3.29778302484173613E1
3.45763636363636317E10	-3.25804605216265486E1
3.45781818181818101E10	-3.24312859328919378E1
3.45799999999999974E10	-3.22232371597965672E1
3.45818181818181847E10	-3.20636041801743588E1
3.45836363636363675E10	-3.18506776892855559E1
3.45854545454545459E10	-3.14886113018734903E1
3.45872727272727332E10	-3.17281449716976116E1
3.45890909090909071E10	-3.17730881203726900E1
3.45909090909090855E10	-3.18507622567155968E1
3.45927272727272683E10	-3.19739392336022510E1
3.45945454545454556E10	-3.19239382384146930E1
3.45963636363636251E10	-3.22170173467517884E1
3.45981818181818079E10	-3.22621747939687520E1
3.45999999999999996E10	-3.25090917118364953E1
3.46018181818181869E10	-3.29442061327985503E1
3.46036363636363697E10	-3.33430122522702543E1
3.46054545454545481E10	-3.33614818574959049E1
3.46072727272727310E10	-3.28555567741541754E1
3.46090909090909093E10	-3.26663788349463990E1
3.46109090909090877E10	-3.21663931196849973E1
3.46127272727272706E10	-3.16965888960246378E1
3.46145454545454490E10	-3.14207196956900603E1
3.46163636363636318E10	-3.13472410410362423E1
3.46181818181818102E10	-3.14309121870650987E1
3.46199999999999974E10	-3.13300705479461516E1
3.46218181818181936E10	-3.15879576411023066E1
3.46236363636363720E10	-3.18359914430962387E1
3.46254545454545459E10	-3.23801156617288299E1
3.46272727272727376E10	-3.27741032644439745E1
3.46290909090909116E10	-3.33690375792763749E1
3.46309090909090944E10	-3.37036516558106314E1
3.46327272727272639E10	-3.34960314005110504E1
3.46345454545454601E10	-3.30878751523225390E1
3.46363636363636340E10	-3.24987675741981352E1
3.46381818181818124E10	-3.21141568879382877E1
3.46399999999999997E10	-3.15761559484621879E1
3.46418181818181870E10	-3.13476366486021885E1
3.46436363636363698E10	-3.13425520134839619E1
3.46454545454545393E10	-3.12996393574003928E1
3.46472727272727354E10	-3.13211255184963289E1
3.46490909090909094E10	-3.12134123526621554E1
3.46509090909090878E10	-3.17771991060344750E1
3.46527272727272617E10	-3.22646683105608378E1
3.46545454545454579E10	-3.28103117169337555E1
3.46563636363636274E10	-3.35526294351673604E1
3.46581818181818102E10	-3.40071087030115260E1
3.46600000000000019E10	-3.37960733559322168E1
3.46618181818181892E10	-3.29533270089218044E1
3.46636363636363720E10	-3.24554897241340168E1
3.46654545454545460E10	-3.15132815105426456E1
3.46672727272727332E10	-3.09812512272257745E1
3.46690909090909116E10	-3.06718371475088514E1
3.46709090909090900E10	-3.08252303174761622E1
3.46727272727272640E10	-3.12093825428320226E1
3.46745454545454512E10	-3.16570750450244143E1
3.46763636363636341E10	-3.26019513863164878E1
3.46781818181818124E10	-3.32313047108280424E1
3.46799999999999997E10	-3.37496443781628397E1
3.46818181818181870E10	-3.37832079759936343E1
3.46836363636363654E10	-3.34163207769550885E1
3.46854545454545482E10	-3.26078856830557040E1
3.46872727272727355E10	-3.18573858586414094E1
3.46890909090909094E10	-3.13714135296659302E1
3.46909090909090878E10	-3.10281096107538579E1
3.46927272727272662E10	-3.08887567219941417E1
3.46945454545454535E10	-3.08456418459005466E1
3.46963636363636274E10	-3.15170472485340136E1
3.46981818181818102E10	-3.20619993092160493E1
3.47000000000000020E10	-3.30298166937111315E1
3.47018181818181892E10	-3.36056437203789349E1
3.47036363636363721E10	-3.39001860857847692E1
3.47054545454545416E10	-3.31250549758772284E1
3.47072727272727288E10	-3.24961681102911637E1
3.47090909090909117E10	-3.19038197457498729E1
3.47109090909090900E10	-3.11286706059685070E1
3.47127272727272640E10	-3.09170097056177706E1
3.47145454545454513E10	-3.09227805855664695E1
3.47163636363636297E10	-3.14031671888322617E1
3.47181818181818125E10	-3.18431832243495450E1
3.47199999999999998E10	-3.29069640953521070E1
3.47218181818181915E10	-3.36188660502250425E1
3.47236363636363743E10	-3.36198217973548896E1
3.47254545454545482E10	-3.31592019433013707E1
3.47272727272727355E10	-3.25070518785398965E1
3.47290909090909139E10	-3.16163522320635204E1
3.47309090909090923E10	-3.09537057149335748E1
3.47327272727272662E10	-3.09938261991393560E1
3.47345454545454535E10	-3.10198759895714193E1
3.47363636363636363E10	-3.16249152459213434E1
3.47381818181818147E10	-3.25381800069798288E1
3.47399999999999931E10	-3.34077721664624860E1
3.47418181818181893E10	-3.37727389344939066E1
3.47436363636363676E10	-3.36153339248081551E1
3.47454545454545416E10	-3.27032417628315031E1
3.47472727272727377E10	-3.18550235388843195E1
3.47490909090909117E10	-3.11100260622641267E1
3.47509090909090901E10	-3.08637073127684758E1
3.47527272727272640E10	-3.10262457614098963E1
3.47545454545454557E10	-3.13818472632767964E1
3.47563636363636297E10	-3.24645593408879041E1
3.47581818181818125E10	-3.30486762614333518E1
3.47600000000000042E10	-3.34937258606288690E1
3.47618181818181871E10	-3.31788966556072662E1
3.47636363636363654E10	-3.27939300932125377E1
3.47654545454545438E10	-3.17916142495458720E1
3.47672727272727311E10	-3.15082806620964373E1
3.47690909090909051E10	-3.14263245160199745E1
3.47709090909090879E10	-3.13456589202310543E1
3.47727272727272663E10	-3.18727525963792147E1
3.47745454545454535E10	-3.26123796576936176E1
3.47763636363636275E10	-3.29338371125767537E1
3.47781818181818059E10	-3.28596442929707688E1
3.47800000000000020E10	-3.26659625769753692E1
3.47818181818181893E10	-3.19063914632890677E1
3.47836363636363677E10	-3.15184783449336070E1
3.47854545454545505E10	-3.13348367056322186E1
3.47872727272727378E10	-3.15605293664122133E1
3.47890909090909073E10	-3.18169184495355939E1
3.47909090909090901E10	-3.25109578357682238E1
3.47927272727272685E10	-3.29101328253631298E1
3.47945454545454558E10	-3.30332383218954906E1
3.47963636363636297E10	-3.26931598254076183E1
3.47981818181818081E10	-3.23582696582301299E1
3.47999999999999954E10	-3.17901654482760776E1
3.48018181818181915E10	-3.18365458413799018E1
3.48036363636363699E10	-3.18322151722585378E1
3.48054545454545439E10	-3.20482275614615109E1
3.48072727272727311E10	-3.23994951870671866E1
3.48090909090909140E10	-3.26064029879797435E1
3.48109090909090924E10	-3.23070552025140234E1
3.48127272727272663E10	-3.22379076232470974E1
3.48145454545454536E10	-3.19955255691969143E1
3.48163636363636320E10	-3.18517625080652778E1
3.48181818181818148E10	-3.19489238957135324E1
3.48200000000000021E10	-3.22488095875660630E1
3.48218181818181893E10	-3.24655544221505821E1
3.48236363636363677E10	-3.24677973996442759E1
3.48254545454545461E10	-3.24328355607479679E1
3.48272727272727334E10	-3.19133406605468029E1
3.48290909090909073E10	-3.17123532515631457E1
3.48309090909090902E10	-3.16322905337245786E1
3.48327272727272685E10	-3.19251407247354724E1
3.48345454545454558E10	-3.22728462177750952E1
3.48363636363636298E10	-3.27944188679130955E1
3.48381818181818081E10	-3.28007331414960257E1
3.48399999999999954E10	-3.27577421695009008E1
3.48418181818181916E10	-3.23197004123221365E1
3.48436363636363700E10	-3.20476158669681244E1
3.48454545454545439E10	-3.19420489315602918E1
3.48472727272727401E10	-3.22650758612696009E1
3.48490909090909096E10	-3.23298972217136438E1
3.48509090909090924E10	-3.26565358440580322E1
3.48527272727272663E10	-3.23992237980237530E1
3.48545454545454580E10	-3.21286282759693531E1
3.48563636363636320E10	-3.16716439524314097E1
3.48581818181818104E10	-3.16149590251449419E1
3.48599999999999977E10	-3.15653281172219291E1
3.48618181818181849E10	-3.21402104901540486E1
3.48636363636363678E10	-3.22900064859839375E1
3.48654545454545417E10	-3.23958620730712266E1
3.48672727272727334E10	-3.22410892766663348E1
3.48690909090909074E10	-3.19007915285822730E1
3.48709090909090857E10	-3.15718630642453757E1
3.48727272727272597E10	-3.18585326179278017E1
3.48745454545454558E10	-3.21185076102476685E1
3.48763636363636298E10	-3.24671689424975352E1
3.48781818181818082E10	-3.28505799992220071E1
3.48800000000000043E10	-3.27142359197789645E1
3.48818181818181916E10	-3.23046626808274961E1
3.48836363636363700E10	-3.22840540250952390E1
3.48854545454545484E10	-3.20903027462132062E1
3.48872727272727312E10	-3.23032101584980191E1
3.48890909090909096E10	-3.25822986910212720E1
3.48909090909090924E10	-3.25870570755575795E1
3.48927272727272708E10	-3.23879928119894700E1
3.48945454545454492E10	-3.21993912603627308E1
3.48963636363636320E10	-3.18192426608408940E1
3.48981818181818104E10	-3.19842002788920965E1
3.48999999999999977E10	-3.20709212151065781E1
3.49018181818181938E10	-3.24196557193996782E1
3.49036363636363722E10	-3.26659127424948981E1
3.49054545454545462E10	-3.23217116470069854E1
3.49072727272727334E10	-3.20450144827877370E1
3.49090909090909118E10	-3.18715578075065897E1
3.49109090909090947E10	-3.16839421355233242E1
3.49127272727272686E10	-3.20725364408541802E1
3.49145454545454559E10	-3.23881147934424618E1
3.49163636363636343E10	-3.23441422856287497E1
3.49181818181818127E10	-3.22556774028766657E1
3.49199999999999999E10	-3.21047679438642186E1
3.49218181818181872E10	-3.17044096196385450E1
3.49236363636363700E10	-3.21554459359917022E1
3.49254545454545440E10	-3.22153804730460402E1
3.49272727272727357E10	-3.25741379709610746E1
3.49290909090909096E10	-3.24566163975614241E1
3.49309090909090880E10	-3.22096373010156167E1
3.49327272727272620E10	-3.17420741498480208E1
3.49345454545454581E10	-3.20187712339755270E1
3.49363636363636321E10	-3.19613185908116915E1
3.49381818181818105E10	-3.27166132654069219E1
3.49399999999999977E10	-3.26221309057721864E1
3.49418181818181939E10	-3.24409698107527333E1
3.49436363636363723E10	-3.20852236605737673E1
3.49454545454545462E10	-3.20012482102557794E1
3.49472727272727335E10	-3.19605112264226676E1
3.49490909090909119E10	-3.26231965259939605E1
3.49509090909090947E10	-3.25533124673939955E1
3.49527272727272642E10	-3.25343377487860241E1
3.49545454545454515E10	-3.20218131007178197E1
3.49563636363636343E10	-3.18557309224617224E1
3.49581818181818127E10	-3.19691563837759318E1
3.49600000000000000E10	-3.24036105091069127E1
3.49618181818181872E10	-3.28470106031404319E1
3.49636363636363701E10	-3.26205044259709220E1
3.49654545454545396E10	-3.20112962839685533E1
3.49672727272727357E10	-3.18276018267155925E1
3.49690909090909097E10	-3.18457728282576280E1
3.49709090909090881E10	-3.21948343051537389E1
3.49727272727272620E10	-3.26866192410071221E1
3.49745454545454582E10	-3.23485246300522400E1
3.49763636363636277E10	-3.20490032975801942E1
3.49781818181818105E10	-3.16220017550524934E1
3.49800000000000022E10	-3.18873652514894568E1
3.49818181818181850E10	-3.24747845612247099E1
3.49836363636363634E10	-3.28675036622213312E1
3.49854545454545462E10	-3.24382739752261173E1
3.49872727272727335E10	-3.19013115558306160E1
3.49890909090909030E10	-3.13935399984809616E1
3.49909090909090859E10	-3.19286863040136515E1
3.49927272727272642E10	-3.24669191980905847E1
3.49945454545454515E10	-3.29275945331114617E1
3.49963636363636255E10	-3.22951512409031594E1
3.49981818181818038E10	-3.16475590767462389E1
3.50000000000000000E10	-3.16617546400542338E1
3.50018181818181962E10	-3.21792413984686565E1
3.50036363636363745E10	-3.29984455437781676E1
3.50054545454545485E10	-3.29409072459743513E1
3.50072727272727358E10	-3.20927791721040734E1
3.50090909090909141E10	-3.14402333861658434E1
3.50109090909090970E10	-3.17154174190749583E1
3.50127272727272665E10	-3.24856472247931283E1
3.50145454545454538E10	-3.33188051034963095E1
3.50163636363636366E10	-3.25029718190033012E1
3.50181818181818150E10	-3.17948400450828483E1
3.50199999999999978E10	-3.14074922682370161E1
3.50218181818181895E10	-3.23001736116821192E1
3.50236363636363723E10	-3.31851510663788840E1
3.50254545454545418E10	-3.30837664486983041E1
3.50272727272727380E10	-3.19647422908041978E1
3.50290909090909119E10	-3.12992490156704983E1
3.50309090909090903E10	-3.17318687261257404E1
3.50327272727272643E10	-3.30944404578075524E1
3.50345454545454604E10	-3.33731688949641025E1
3.50363636363636299E10	-3.23262209212771401E1
3.50381818181818128E10	-3.14443699971652535E1
3.50400000000000000E10	-3.15638327631298665E1
3.50418181818181873E10	-3.28793365300809182E1
3.50436363636363657E10	-3.33816140940719119E1
3.50454545454545485E10	-3.27279029864364546E1
3.50472727272727358E10	-3.13816010596510742E1
3.50490909090909053E10	-3.12854929424495065E1
3.50509090909090881E10	-3.25619984293355191E1
3.50527272727272665E10	-3.36039617880199026E1
3.50545454545454538E10	-3.30444597275771201E1
3.50563636363636277E10	-3.15388491077976152E1
3.50581818181818061E10	-3.13941209672952803E1
3.50600000000000023E10	-3.22734808224409297E1
3.50618181818181895E10	-3.36008629657506797E1
3.50636363636363679E10	-3.29692892237538349E1
3.50654545454545419E10	-3.14828009612569204E1
3.50672727272727380E10	-3.11660461746135198E1
3.50690909090909120E10	-3.21903989533096180E1
3.50709090909090904E10	-3.33860815015075607E1
3.50727272727272643E10	-3.29807662564655235E1
3.50745454545454560E10	-3.14540164933936106E1
3.50763636363636300E10	-3.11777108337853548E1
3.50781818181818128E10	-3.21939972754199744E1
3.50800000000000001E10	-3.33858246321589025E1
3.50818181818181873E10	-3.28051124459579313E1
3.50836363636363657E10	-3.12329752103549207E1
3.50854545454545441E10	-3.11645355312649652E1
3.50872727272727314E10	-3.21796197497628000E1
3.50890909090909053E10	-3.34981969677233726E1
3.50909090909090882E10	-3.25093465710072227E1
3.50927272727272666E10	-3.12735322964013474E1
3.50945454545454538E10	-3.12783886594899041E1
3.50963636363636278E10	-3.23782621309462382E1
3.50981818181818062E10	-3.36279129685378564E1
3.51000000000000023E10	-3.21930722512410927E1
3.51018181818181896E10	-3.12074563071435662E1
3.51036363636363680E10	-3.13726834497486351E1
3.51054545454545508E10	-3.29793567724776571E1
3.51072727272727292E10	-3.36552605214022416E1
3.51090909090909076E10	-3.21029063860566444E1
3.51109090909090904E10	-3.13934127053859280E1
3.51127272727272688E10	-3.18493673768156915E1
3.51145454545454516E10	-3.37032009873386329E1
3.51163636363636300E10	-3.32547421168853319E1
3.51181818181818084E10	-3.18672548085250895E1
3.51199999999999957E10	-3.12309138191992464E1
3.51218181818181918E10	-3.23666529726933438E1
3.51236363636363702E10	-3.38205418270555835E1
3.51254545454545442E10	-3.24402088214254380E1
3.51272727272727403E10	-3.12486613853449446E1
3.51290909090909143E10	-3.12724693874766624E1
3.51309090909090926E10	-3.29628372825871896E1
3.51327272727272666E10	-3.31415184457184164E1
3.51345454545454583E10	-3.14712005309062581E1
3.51363636363636322E10	-3.08059671025290660E1
3.51381818181818151E10	-3.16577681190480131E1
3.51400000000000023E10	-3.32425383826911958E1
3.51418181818181896E10	-3.24179814121419607E1
3.51436363636363680E10	-3.12620103234754776E1
3.51454545454545420E10	-3.11906884291931430E1
3.51472727272727337E10	-3.29827699154843135E1
3.51490909090909076E10	-3.35377327348469212E1
3.51509090909090904E10	-3.19768939159801002E1
3.51527272727272599E10	-3.13622963946583244E1
3.51545454545454561E10	-3.22235383992520230E1
3.51563636363636300E10	-3.39568793239819566E1
3.51581818181818084E10	-3.27644837850151438E1
3.51600000000000046E10	-3.15604593379783305E1
3.51618181818181919E10	-3.17302474595817596E1
3.51636363636363702E10	-3.35234440923879529E1
3.51654545454545442E10	-3.33741931666405023E1
3.51672727272727315E10	-3.15086688617860133E1
3.51690909090909098E10	-3.12813465548859293E1
3.51709090909090927E10	-3.23849156129986104E1
3.51727272727272666E10	-3.35343548258105439E1
3.51745454545454539E10	-3.18093386146652923E1
3.51763636363636323E10	-3.10623772388488728E1
3.51781818181818107E10	-3.20055539319528126E1
3.51799999999999979E10	-3.35053459064040027E1
3.51818181818181852E10	-3.26345891956772149E1
3.51836363636363680E10	-3.12505805278959636E1
3.51854545454545464E10	-3.16576688343409796E1
3.51872727272727337E10	-3.32140655450469779E1
3.51890909090909076E10	-3.30690122743589043E1
3.51909090909090860E10	-3.13949681045411078E1
3.51927272727272689E10	-3.12927062861501915E1
3.51945454545454561E10	-3.28758269690912375E1
3.51963636363636301E10	-3.34845343607729973E1
3.51981818181818085E10	-3.16946770952669521E1
3.52000000000000046E10	-3.13046966207443500E1
3.52018181818181919E10	-3.25765727572503661E1
3.52036363636363703E10	-3.38344276580961179E1
3.52054545454545442E10	-3.19300889036516633E1
3.52072727272727315E10	-3.12295459686649934E1
3.52090909090909099E10	-3.24707283166817984E1
3.52109090909090927E10	-3.39498770745971523E1
3.52127272727272622E10	-3.23928528553118955E1
3.52145454545454495E10	-3.09148785623040956E1
3.52163636363636323E10	-3.21658913865754226E1
3.52181818181818107E10	-3.34185850968006459E1
3.52199999999999980E10	-3.21661251795183123E1
3.52218181818181941E10	-3.08295419773841939E1
3.52236363636363725E10	-3.17833169100200053E1
3.52254545454545465E10	-3.37180010212904957E1
3.52272727272727337E10	-3.26891511042193628E1
3.52290909090909121E10	-3.11892508761656106E1
3.52309090909090949E10	-3.20952897632933221E1
3.52327272727272689E10	-3.39849292316416163E1
3.52345454545454562E10	-3.28874214862902292E1
3.52363636363636346E10	-3.10619145731775026E1
3.52381818181818129E10	-3.19252094890743754E1
3.52399999999999958E10	-3.38227938798548777E1
3.52418181818181875E10	-3.22531281405767345E1
3.52436363636363703E10	-3.08979875442079166E1
3.52454545454545443E10	-3.17333532549329211E1
3.52472727272727360E10	-3.38847568055169557E1
3.52490909090909099E10	-3.22614840710971240E1
3.52509090909090883E10	-3.09455620081130345E1
3.52527272727272623E10	-3.21288410952838310E1
3.52545454545454584E10	-3.41160202938120616E1
3.52563636363636324E10	-3.21260127774336990E1
3.52581818181818107E10	-3.10681329332079148E1
3.52600000000000069E10	-3.24146787632994338E1
3.52618181818181853E10	-3.41472781483740428E1
3.52636363636363637E10	-3.16558671613018205E1
3.52654545454545465E10	-3.10281837751254708E1
3.52672727272727338E10	-3.28055173153560187E1
3.52690909090909077E10	-3.37798207545755869E1
3.52709090909090861E10	-3.15031613158293666E1
3.52727272727272645E10	-3.11459831849148472E1
3.52745454545454518E10	-3.33904401040270660E1
3.52763636363636257E10	-3.34088827616165096E1
3.52781818181818085E10	-3.09157282810600886E1
3.52800000000000002E10	-3.14039586124534642E1
3.52818181818181875E10	-3.34435533056274892E1
3.52836363636363703E10	-3.28275637023914868E1
3.52854545454545487E10	-3.09783990320012492E1
3.52872727272727360E10	-3.20939158988096551E1
3.52890909090909100E10	-3.45405140269855337E1
3.52909090909090883E10	-3.23515204364942210E1
3.52927272727272712E10	-3.10276599925149110E1
3.52945454545454584E10	-3.27229648198700573E1
3.52963636363636279E10	-3.35674885848979576E1
3.52981818181818108E10	-3.11882460034981923E1
3.52999999999999980E10	-3.08120563403591685E1
3.53018181818181898E10	-3.32211445471093558E1
3.53036363636363726E10	-3.33078722945574990E1
3.53054545454545465E10	-3.11152888350467105E1
3.53072727272727338E10	-3.20036985512883376E1
3.53090909090909122E10	-3.44421869300615668E1
3.53109090909090906E10	-3.24334961166657099E1
3.53127272727272645E10	-3.09621392401339790E1
3.53145454545454518E10	-3.24651072461661983E1
3.53163636363636346E10	-3.38352936211447863E1
3.53181818181818130E10	-3.12685567535929554E1
3.53200000000000003E10	-3.10451152586933299E1
3.53218181818181876E10	-3.36244200606628230E1
3.53236363636363659E10	-3.31220428763966002E1
3.53254545454545488E10	-3.09831915593022256E1
3.53272727272727360E10	-3.20999195474794252E1
3.53290909090909100E10	-3.40209900430328460E1
3.53309090909090884E10	-3.19022020518288318E1
3.53327272727272668E10	-3.09717317005212056E1
3.53345454545454540E10	-3.33999319638173242E1
3.53363636363636280E10	-3.36733013230239653E1
3.53381818181818108E10	-3.11973687047779569E1
3.53399999999999981E10	-3.18695655329011984E1
3.53418181818181898E10	-3.42294832196230336E1
3.53436363636363726E10	-3.17699141619090986E1
3.53454545454545421E10	-3.07887948057048799E1
3.53472727272727383E10	-3.27297084142189831E1
3.53490909090909122E10	-3.35890767303799009E1
3.53509090909090906E10	-3.13260810875931117E1
3.53527272727272646E10	-3.20446305041292501E1
3.53545454545454607E10	-3.45475404627268734E1
3.53563636363636302E10	-3.22736690465284815E1
3.53581818181818130E10	-3.08671807571591472E1
3.53600000000000003E10	-3.32277165959368048E1
3.53618181818181876E10	-3.30033375481540503E1
3.53636363636363660E10	-3.08949911689484935E1
3.53654545454545399E10	-3.18390383858837245E1
3.53672727272727361E10	-3.42851144276624353E1
3.53690909090909056E10	-3.19750560591355404E1
3.53709090909090884E10	-3.13568647503432496E1
3.53727272727272624E10	-3.37025050035097795E1
3.53745454545454541E10	-3.30916962542453508E1
3.53763636363636280E10	-3.09305250807415888E1
3.53781818181818064E10	-3.24736427424488161E1
3.53800000000000026E10	-3.40300681445379771E1
3.53818181818181898E10	-3.12197299097945535E1
3.53836363636363682E10	-3.14062654765786942E1
3.53854545454545510E10	-3.38907443976879907E1
3.53872727272727294E10	-3.21998156356677256E1
3.53890909090909123E10	-3.10503158214051300E1
3.53909090909090907E10	-3.34660561669362533E1
3.53927272727272690E10	-3.35298457306380993E1
3.53945454545454519E10	-3.13278395666750864E1
3.53963636363636303E10	-3.20980848566329158E1
3.53981818181818131E10	-3.38228916436758098E1
3.54000000000000004E10	-3.12542615063895823E1
3.54018181818181921E10	-3.12751895875093044E1
3.54036363636363749E10	-3.39352066799012553E1
3.54054545454545444E10	-3.26602602328384384E1
3.54072727272727317E10	-3.13248880309226507E1
3.54090909090909145E10	-3.36518917607051549E1
3.54109090909090929E10	-3.31178244350338602E1
3.54127272727272668E10	-3.09806924678907425E1
3.54145454545454541E10	-3.24247543209638289E1
3.54163636363636325E10	-3.36283641438946646E1
3.54181818181818153E10	-3.14175425189424695E1
3.54200000000000026E10	-3.18633158253159454E1
3.54218181818181899E10	-3.39157354233492603E1
3.54236363636363683E10	-3.18353245840539634E1
3.54254545454545422E10	-3.15225564566609062E1
3.54272727272727384E10	-3.37264884897987827E1
3.54290909090909079E10	-3.27070541261731140E1
3.54309090909090907E10	-3.13384181819533492E1
3.54327272727272646E10	-3.29770065357636621E1
3.54345454545454563E10	-3.28821716562419075E1
3.54363636363636303E10	-3.09973297418665172E1
3.54381818181818087E10	-3.25236354172616959E1
3.54399999999999959E10	-3.37433492690533976E1
3.54418181818181921E10	-3.17212202117027164E1
3.54436363636363705E10	-3.23554409048476099E1
3.54454545454545444E10	-3.38766242706780485E1
3.54472727272727317E10	-3.14244198314786960E1
3.54490909090909145E10	-3.16314971160174840E1
3.54509090909090929E10	-3.38534877180225502E1
3.54527272727272669E10	-3.20991893345927792E1
3.54545454545454541E10	-3.17330806976544721E1
3.54563636363636325E10	-3.37762510209341915E1
3.54581818181818154E10	-3.23781408787512692E1
3.54600000000000026E10	-3.13910393364518248E1
3.54618181818181899E10	-3.35576691390758342E1
3.54636363636363683E10	-3.27099425367354701E1
3.54654545454545422E10	-3.14314261217399471E1
3.54672727272727339E10	-3.28953802899278447E1
3.54690909090909079E10	-3.28817062015532979E1
3.54709090909090907E10	-3.13592918422219213E1
3.54727272727272602E10	-3.30146553516780017E1
3.54745454545454564E10	-3.36271319449554440E1
